"airport","year","domestic_departures","international_departures","domestic_destinations","international_destinations"
"VEGK","2010","216","0","1","0"
"VEGK","2011","21","0","1","0"
"VEGK","2013","1","0","1","0"
"VEGK","2014","80","0","4","0"
"VEGK","2015","61","0","1","0"
"VEGK","2016","273","0","4","0"
"VEGK","2017","839","0","3","0"
"VEGK","2018","770","0","3","0"
"VEGK","2019","2161","0","7","0"
"VEGT","2003","4974","22","23","1"
"VEGT","2004","5414","0","22","0"
"VEGT","2005","5960","98","27","1"
"VEGT","2006","8426","48","39","1"
"VEGT","2007","10560","52","37","1"
"VEGT","2008","10931","31","48","1"
"VEGT","2009","10974","0","44","0"
"VEGT","2010","9570","36","36","2"
"VEGT","2011","12203","208","47","2"
"VEGT","2012","10256","210","30","2"
"VEGT","2013","9145","208","24","2"
"VEGT","2014","9831","211","31","2"
"VEGT","2015","12743","90","33","2"
"VEGT","2016","16068","159","42","2"
"VEGT","2017","19062","196","46","2"
"VEGT","2018","22319","252","55","5"
"VEGT","2019","23779","351","50","3"
"VEGY","2003","92","56","2","2"
"VEGY","2004","81","85","2","2"
"VEGY","2005","98","124","1","4"
"VEGY","2006","73","204","3","4"
"VEGY","2007","135","240","3","7"
"VEGY","2008","153","240","3","5"
"VEGY","2009","222","270","3","6"
"VEGY","2010","225","147","4","6"
"VEGY","2011","268","160","5","6"
"VEGY","2012","385","225","3","9"
"VEGY","2013","386","222","3","7"
"VEGY","2014","423","141","6","6"
"VEGY","2015","526","247","5","5"
"VEGY","2016","641","325","6","12"
"VEGY","2017","697","453","4","13"
"VEGY","2018","753","463","5","12"
"VEGY","2019","867","413","4","10"
"VEIM","2003","838","0","10","0"
"VEIM","2004","1144","0","8","0"
"VEIM","2005","1070","0","10","0"
"VEIM","2006","1313","0","12","0"
"VEIM","2007","2545","0","14","0"
"VEIM","2008","2597","0","21","0"
"VEIM","2009","3067","0","17","0"
"VEIM","2010","2623","0","13","0"
"VEIM","2011","3404","0","18","0"
"VEIM","2012","3004","0","15","0"
"VEIM","2013","2124","0","8","0"
"VEIM","2014","2063","0","10","0"
"VEIM","2015","2835","0","12","0"
"VEIM","2016","3262","0","11","0"
"VEIM","2017","3312","0","10","0"
"VEIM","2018","4471","0","15","0"
"VEIM","2019","4846","0","15","0"
"VEJS","2007","62","0","1","0"
"VEJS","2008","672","0","1","0"
"VEJS","2009","609","0","2","0"
"VEJT","2003","218","0","4","0"
"VEJT","2004","305","0","3","0"
"VEJT","2005","313","0","3","0"
"VEJT","2006","321","0","4","0"
"VEJT","2007","379","0","3","0"
"VEJT","2008","729","0","8","0"
"VEJT","2009","584","0","6","0"
"VEJT","2010","265","0","3","0"
"VEJT","2011","447","0","6","0"
"VEJT","2012","288","0","4","0"
"VEJT","2013","23","0","2","0"
"VEJT","2014","138","0","4","0"
"VEJT","2015","389","0","3","0"
"VEJT","2016","366","0","3","0"
"VEJT","2017","364","0","3","0"
"VEJT","2018","630","0","3","0"
"VEJT","2019","415","0","3","0"
"VEKU","2003","929","0","7","0"
"VEKU","2004","1194","0","6","0"
"VEKU","2005","1181","0","9","0"
"VEKU","2006","1476","0","9","0"
"VEKU","2007","2191","0","7","0"
"VEKU","2008","2146","0","12","0"
"VEKU","2009","2060","0","9","0"
"VEKU","2010","1726","0","7","0"
"VEKU","2011","1846","0","15","0"
"VEKU","2012","1455","0","7","0"
"VEKU","2013","1088","0","5","0"
"VEKU","2014","1202","0","10","0"
"VEKU","2015","2139","0","6","0"
"VEKU","2016","1891","0","9","0"
"VEKU","2017","2394","0","9","0"
"VEKU","2018","2288","0","8","0"
"VEKU","2019","1832","0","7","0"
"VEPT","2003","2379","365","14","1"
"VEPT","2004","2141","60","10","1"
"VEPT","2005","2110","0","8","0"
"VEPT","2006","2542","0","10","0"
"VEPT","2007","2782","0","11","0"
"VEPT","2008","2706","0","12","0"
"VEPT","2009","2921","0","13","0"
"VEPT","2010","4181","0","11","0"
"VEPT","2011","4561","0","15","0"
"VEPT","2012","4081","0","12","0"
"VEPT","2013","4079","0","11","0"
"VEPT","2014","4942","0","13","0"
"VEPT","2015","6708","0","11","0"
"VEPT","2016","7358","0","12","0"
"VEPT","2017","10223","0","23","0"
"VEPT","2018","13636","0","31","0"
"VEPT","2019","14115","0","23","0"
"VERC","2003","1065","0","7","0"
"VERC","2004","1006","0","3","0"
"VERC","2005","1096","0","4","0"
"VERC","2006","1956","0","7","0"
"VERC","2007","2564","0","9","0"
"VERC","2008","2551","0","9","0"
"VERC","2009","1659","0","6","0"
"VERC","2010","1870","0","7","0"
"VERC","2011","2400","0","10","0"
"VERC","2012","1834","0","11","0"
"VERC","2013","2196","0","15","0"
"VERC","2014","2862","0","14","0"
"VERC","2015","3376","0","10","0"
"VERC","2016","3899","0","10","0"
"VERC","2017","6389","0","19","0"
"VERC","2018","8323","0","17","0"
"VERC","2019","7495","0","14","0"
"VEVZ","2003","1206","0","10","0"
"VEVZ","2004","1402","0","7","0"
"VEVZ","2005","1526","0","12","0"
"VEVZ","2006","2347","0","10","0"
"VEVZ","2007","3756","0","13","0"
"VEVZ","2008","4831","0","20","0"
"VEVZ","2009","4696","0","17","0"
"VEVZ","2010","3875","0","17","0"
"VEVZ","2011","4188","0","20","0"
"VEVZ","2012","5147","28","21","1"
"VEVZ","2013","4001","160","12","1"
"VEVZ","2014","4647","229","17","2"
"VEVZ","2015","7012","382","21","3"
"VEVZ","2016","9168","321","26","3"
