"icao_code","iata_code","name","callsign","country","active","iata_member","iosa_certified","international","fleet_age","aircraft","aircraft_models","aircraft_over_25_years","routes","connections","destinations","annual_domestic_flights","annual_international_flights","accidents_last_5_years","fatal_accidents_last_5_years"
"TUM",NULL,"UTair Cargo","UTAIR-CARGO","RU","1","0","0","0","36.19","32","7","27",NULL,NULL,NULL,NULL,NULL,"0","0"
"TUP","4B*","Aviastar-TU","TUPOLEVAIR","RU","1","0","0","0","19.57","7","2","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"TVF","TO","Transavia France","FRANCE SOLEIL","FR","1","0","0","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"TVJ","VZ","Thai VietJet Air","THAIVIET JET","TH","1","0","0","0","5.00","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"TVS","QS","Smartwings","SKYTRAVEL","CZ","1","0","1","1","9.62","8","2","0","317","170","89","136","15634","0","0"
"TVV",NULL,"Travira Air","PARAMITA","ID","1","0","0","0","13.41","17","8","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"TWB","TW","T'way Air","TEEWAY","KR","1","1","1","1","10.00","11","1","0","70","35","32","7117","12010","2","0"
"TWG",NULL,"Air-Taxi Europe GmbH","TWIN-GOOSE","DE","1","0","0","0","31.75","4","1","4",NULL,NULL,NULL,NULL,NULL,"0","0"
"TWI","TI*","Tailwind Airlines","TAILWIND","TR","1","0","1","0","26.67","3","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"TWT",NULL,"Transwisata Air","TRANSWISATA","ID","1","0","0","0","16.67","3","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"TWY",NULL,"Solairus Aviation","TWILIGHT","US","1","0","0","0","11.66","107","27","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"TXC",NULL,"TransAVIAexport Airlines","TRANSEXPORT","BY","1","0","1","0","30.75","8","2","8",NULL,NULL,NULL,NULL,NULL,"0","0"
"TXM",NULL,"Taxi Aereo de Mexico SA","TAXIMEX","MX","1","0","0","0","20.33","3","2","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"TXV",NULL,"Puerto Vallarta Taxi Aereo SA de CV","TAXIVALLARTA","MX","1","0","0","0","41.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"TYA","Y7","Taimyr Air - NordStar","TAIMYR","RU","1","1","1","1","26.50","18","4","12","93","47","33","10635","330","0","0"
"TYJ",NULL,"Tyrolean Jet Services Malta","TYROL MALTA","MT","1","0","0","0","13.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"TYW",NULL,"Tyrol Air Ambulance","TYROL AMBULANCE","AT","1","0","0","0","19.43","7","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"TZP","ZG","ZIPAIR Tokyo","ZIPPY","JP","1","0","0","0","9.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"TZS",NULL,"TCA","TOKA","GE","1","0","0","0","28.67","3","2","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"UAE","EK","Emirates Airline","EMIRATES","AE","1","1","1","1","6.98","63","2","0","437","266","159","0","204415","3","2"
"UAF",NULL,"United Arab Emirates Air Force","UNIFORCE","AE","1","0","0","0","19.23","248","26","69",NULL,NULL,NULL,NULL,NULL,"0","0"
"UAL","UA","United Airlines","UNITED","US","1","1","1","1","13.50","288","7","20","2343","1385","330","540994","175574","9","0"
"UAR",NULL,"Aerostar","AEROSTAR","UA","1","0","0","0","15.00","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UBA","UB*","Myanmar National Airlines","UNIONAIR","MM","1","0","0","1","7.33","3","2","0","119","67","31","15660","2473","0","0"
"UBG",NULL,"US-Bangla Airlines","BANGLASTAR","BD","1","0","0","1","15.50","2","2","0","20","10","11","8707","127","0","0"
"UCA",NULL,"CommutAir","COMMUTAIR","US","1","0","1","0","15.64","14","1","0","76","38","29","42487","0","2","0"
"UCB",NULL,"United Caribbean Airlines","EAGLE EYE","CW","1","0","0","0","40.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UCC",NULL,"Uganda Air Cargo","UGANDA CARGO","UG","1","0","0","0","45.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UCG","U7","Uniworld Air Cargo","UNIWORLD","PA","1","0","0","0","40.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UCK",NULL,"East Kazakhstan Region Air Enterprise","GALETA","KZ","1","0","0","0","35.80","5","3","5",NULL,NULL,NULL,NULL,NULL,"0","0"
"UEA",NULL,"Chengdu Airlines","UNITED EAGLE","CN","1","0","0","0","4.96","46","3","0","144","72","44","40287","0","0","0"
"UHL",NULL,"Ukrainian Helicopters","UKRAINE COPTERS","UA","1","0","0","0","31.73","26","1","26",NULL,NULL,NULL,NULL,NULL,"0","0"
"UIA","B7","UNI Air",NULL,"TW","1","1","1","1","6.27","15","1","0","85","43","36","28336","3630","0","0"
"UJC","UE","Ultimate Jetcharters","ULTIMATE","US","1","0","0","0","19.67","3","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UKL",NULL,"Ukraine Air Alliance","UKRAINE ALLIANCE","UA","1","0","0","0","53.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UKN",NULL,"Ukraine Air Enterprise","ENTERPRISE UKRAINE","UA","1","0","0","0","14.75","4","4","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UKT",NULL,"Uktus Avia-Company","UKTUS","RU","1","0","0","0","22.33","3","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"ULA",NULL,"UltraAir LLC","ULTRAJET","US","1","0","0","0","23.00","7","5","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"ULC",NULL,"Albinati Aviation Ltd","ALBI","MT","1","0","0","0","10.00","7","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UMK",NULL,"Yuzhmashavia","YUZMASH","UA","1","0","0","0","36.00","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"UNA",NULL,"BAA Jet Management Ltd","UNITED ASIA","HK","1","0","0","0","7.26","27","11","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UNC",NULL,"Uni-Fly AS","UNICOPTER","DK","1","0","0","0","5.50","4","3","0",NULL,NULL,NULL,NULL,NULL,"1","0"
"UND",NULL,"Atuneros Unidos de California S A de C V","ATUNEROS UNIDOS","MX","1","0","0","0","26.33","3","2","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UNF",NULL,"Union Flights","UNION FLIGHTS","US","1","0","0","0","25.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UPS","5X","UPS Airlines","UPS","US","1","1","1","0","20.04","258","5","95",NULL,NULL,NULL,NULL,NULL,"1","0"
"URA",NULL,"Aircompany Rosavia","ROSAVIA","UA","1","0","0","0","31.33","12","2","12",NULL,NULL,NULL,NULL,NULL,"0","0"
"URG","3N*","Air Urga","URGA","UA","1","0","0","0","34.42","12","2","12",NULL,NULL,NULL,NULL,NULL,"0","0"
"USB",NULL,"Tusheti Aircompany","TUSHETI","GE","1","0","0","0","30.25","4","2","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"USX",NULL,"Terrakea SA de CV","TERRAKEA","MX","1","0","0","0","18.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UTA","UT","Utair","UTAIR","RU","1","1","1","1","23.16","134","14","69","268","134","67","62165","8101","2","0"
"UTR",NULL,"UTair South Africa","AIRUT","ZA","1","0","0","0","38.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UTY","QQ","Alliance Airlines","UNITY","AU","1","0","1","0","27.24","37","3","32","23","13","14","3774","0","0","0"
"UVN",NULL,"United Aviation","SENYARI","KW","1","0","0","0","15.00","2","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UVT","RT","UVT Aero","TAT-JET","RU","1","0","0","0","18.57","7","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"UWJ",NULL,"Ukrainian Wings","UKRAINIAN WINGS","UA","1","0","0","0","30.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"UZA",NULL,"Constanta Airlines","CONSTANTA","UA","1","0","0","0","38.20","10","3","10",NULL,NULL,NULL,NULL,NULL,"0","0"
"UZB","HY","Uzbekistan Airways","UZBEK","UZ","1","1","1","1","22.20","5","2","1","172","91","53","8827","13038","0","0"
"VAA",NULL,"VAN AIR Europe","EUROVAN","CZ","1","0","0","0","30.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VAJ",NULL,"Avcon Jet SRL","TRUBADIX","SM","1","0","0","0","7.29","7","6","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VAL",NULL,"Voyageur Airways","VOYAGEUR","CA","1","0","0","0","24.00","11","3","5",NULL,NULL,NULL,NULL,NULL,"0","0"
"VAS","V8","Atran","ATRAN","RU","1","0","0","0","20.80","5","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VBB",NULL,"ALK Airlines","AIR LUBO","BG","1","0","0","0","31.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VBW","2J","Air Burkina","BURKINA","BF","1","1","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"VCG",NULL,"Catreus Ltd","THUNDER CAT","GB","1","0","0","0","4.89","9","6","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VCH",NULL,"Helitec - Consorcio Helitec","CONSORCIO HELITEC","VE","1","0","0","0","31.46","13","3","10",NULL,NULL,NULL,NULL,NULL,"0","0"
"VCJ",NULL,"Avcon Jet Malta Ltd","OBELIX","MT","1","0","0","0","5.86","7","5","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VCN",NULL,"ExecuJet Europe AG","AVCON","CH","1","0","0","0","10.44","16","11","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VCV","V0","Conviasa","CONVIASA","VE","1","0","0","1","12.58","12","5","2","66","34","26","12883","3830","0","0"
"VCY","C0","One Caribbean","VINCY","VC","1","0","0","0","27.50","2","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VDA","VI*","Volga-Dnepr Airlines","VOLGA","RU","1","0","0","0","20.00","14","2","6",NULL,NULL,NULL,NULL,NULL,"0","0"
"VDC",NULL,"Excelair","PRIVIUM","ES","1","0","0","0","40.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VDO",NULL,"Servicios Aereos Avandaro SA de CV","AVANDARO","MX","1","0","0","0","12.50","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VEC","V4","Vensecar Internacional","VECAR","VE","1","0","0","0","29.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VES",NULL,"Vieques Air Link","VIEQUES","PR","1","0","0","0","40.91","11","3","11","6","3","4","3821","0","0","0"
"VET",NULL,"Venture Aviation Group","POINSETT AIR","US","1","0","0","0","28.00","11","9","6",NULL,NULL,NULL,NULL,NULL,"0","0"
"VGB",NULL,"Beijing Tianxinai General Aviation","HONG XIANG","CN","1","0","0","0","5.71","7","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VGJ",NULL,"Vigo Jet",NULL,"MX","1","0","0","0","46.00","3","3","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"VGV",NULL,"Vologda Air Enterprise","VOLOGDA AIR","RU","1","0","0","0","31.84","19","2","15",NULL,NULL,NULL,NULL,NULL,"0","0"
"VHT",NULL,"Corporate Flight International Inc","VEGAS HEAT","US","1","0","0","0","4.00","7","4","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VIC",NULL,"VIP Servicios Aereos Ejecutivos SA de CV","VIP-EJECUTIVO","MX","1","0","0","0","47.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VIL",NULL,"VI Airlink","TURTLE DOVE","VG","1","0","0","0","47.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VIP",NULL,"TAG Aviation Ltd","SOVEREIGN","GB","1","0","0","0","7.18","17","10","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VIR","VS","Virgin Atlantic Airways","VIRGIN","GB","1","1","1","1","4.40","15","3","0","66","33","31","0","22350","1","0"
"VIT",NULL,"Aviastar Mandiri","AVIASTAR","ID","1","0","0","0","39.83","6","2","5",NULL,NULL,NULL,NULL,NULL,"0","0"
"VIV","VB","VivaAerobus","AEROENLACES","MX","1","0","0","1","2.00","19","1","0","132","66","28","41605","432","0","0"
"VIZ",NULL,"Aerovis Airlines","AEROVIZ","UA","1","0","0","0","57.33","3","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"VJC","VJ","VietJet Air","VIETJETAIR","VN","1","1","1","1","2.57","14","1","0","110","55","30","76968","7016","0","0"
"VJT",NULL,"VistaJet Ltd","VISTA JET","MT","1","0","0","0","6.02","59","5","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VKA",NULL,"Vulkan Air","VULKAN AIR","UA","1","0","0","0","37.00","3","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLA",NULL,"Valan International Cargo","NALAU","ZA","1","0","0","0","28.00","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLB",NULL,"Air Volta Ltd","VOLTA","BG","1","0","0","0","9.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLG","VY","Vueling Airlines","VUELING","ES","1","1","1","1","4.29","21","2","0","912","456","162","63585","121728","2","0"
"VLJ",NULL,"Valljet","VALJET","FR","1","0","0","0","19.50","8","5","4",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLN",NULL,"Valan International Cargo Charter","VALAN","MD","1","0","0","0","29.89","9","2","8",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLS",NULL,"Aero Virel SA de CV","VIREL","MX","1","0","0","0","19.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLT",NULL,"Vertical-T Air Transport Company","VERTICAL","RU","1","0","0","0","30.75","4","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"VLV",NULL,"Avialift Vladivostok","VLADLIFT","RU","1","0","0","0","29.78","9","1","9",NULL,NULL,NULL,NULL,NULL,"0","0"
"VME",NULL,"Cemex Central","AVIAMERICA","MX","1","0","0","0","12.50","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VMP",NULL,"ExecuJet Europe A/S","VAMPIRE","DK","1","0","0","0","11.70","10","6","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VMX",NULL,"Aeroventas SA de CV",NULL,"MX","1","0","0","0","11.00","4","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VNC",NULL,"Intervuelos Nacionales SA de CV",NULL,"MX","1","0","0","0","46.00","2","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VNE",NULL,"Venezolana","VENEZOLANA","VE","1","0","0","0","35.33","3","2","3",NULL,NULL,NULL,NULL,NULL,"1","0"
"VOE","V7","Volotea","VOLOTEA","ES","1","1","1","1","16.00","1","1","0","394","197","71","1786","34309","0","0"
"VOI","Y4*","Volaris","VOLARIS","MX","1","1","1","1","4.67","30","3","0","323","163","69","82510","20918","0","0"
"VOZ","VA","Virgin Australia","VELOCITY","AU","1","1","1","0","6.82","11","1","0",NULL,NULL,NULL,NULL,NULL,"5","0"
"VPC",NULL,"Panaviatic","SOLAR","EE","1","0","0","0","11.88","8","6","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VPE",NULL,"Viva Air Peru","VIVA PERU","PE","1","0","0","0","2.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VRC",NULL,"Taxi Aereo de Veracruz SA de CV","VERACRUZ","MX","1","0","0","0","7.50","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VRH",NULL,"Varesh Airlines","SKY VICTOR","IR","1","0","0","0","22.00","2","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VRI",NULL,"Aero Taxis Villa Rica SA de CV","VILLARICA","MX","1","0","0","0","10.50","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VRO",NULL,"Aerovitro SA de CV","AEROVITRO","MX","1","0","0","0","10.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VRS",NULL,"Sirvair SA de CV","VAIRSA","MX","1","0","0","0","33.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VSR",NULL,"Aviostart Airlines","AVIOSTART","BG","1","0","0","0","15.00","3","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VSV","DV","SCAT","VLASTA","KZ","1","1","1","1","23.20","5","3","2","107","54","36","13686","3287","0","0"
"VTA","VT","Air Tahiti","AIR TAHITI","PF","1","1","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"VTE","LF","Contour Airlines","VOLUNTEER","US","1","0","0","0","21.26","23","13","6",NULL,NULL,NULL,NULL,NULL,"0","0"
"VTI","UK","Vistara","VISTARA","IN","1","1","1","0","0.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VTM",NULL,"Aeronaves TSM","AERONAVES TSM","MX","1","0","0","0","35.22","41","8","35",NULL,NULL,NULL,NULL,NULL,"0","0"
"VTS",NULL,"Everts Air Alaska","EVERTS","US","1","0","0","0","31.55","11","6","7","25","17","13","4713","0","1","0"
"VTU","T9","Turpial Airlines","TURPIAL","VE","1","0","0","0","27.33","3","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"VUL",NULL,"Elios Srl",NULL,"IT","1","0","0","0","28.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VUO",NULL,"Aerovuelox SA","AEROVUELOX","MX","1","0","0","0","10.50","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VVA",NULL,"Eleron","LOAD SHARK","UA","1","0","0","0","37.50","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VVV",NULL,"Valair","VALAIRJET","PT","1","0","0","0","16.50","4","2","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"VXS",NULL,"Voluxis","VOLUXIS","GB","1","0","0","0","14.25","4","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VXX",NULL,"Aviaexpress Aircompany",NULL,"UA","1","0","0","0","34.50","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"VYE",NULL,"First Jet","JET SOLUTIONS","MX","1","0","0","0","19.00","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"VZL",NULL,"Vzlet","VZLYET","RU","1","0","0","0","36.50","6","1","6",NULL,NULL,NULL,NULL,NULL,"0","0"
"WAA","WV","Westair Aviation","WESTAIR WINGS","NA","1","0","0","0","29.57","23","8","17",NULL,NULL,NULL,NULL,NULL,"0","0"
"WAB",NULL,"Aero Industries Inc","WABASH","US","1","0","0","0","4.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WAE",NULL,"Western Air Express","WESTERN EXPRESS","US","1","0","0","0","40.50","4","3","4",NULL,NULL,NULL,NULL,NULL,"0","0"
"WAF","F4","Air Flamenco","FLAMENCO","PR","1","0","0","0","40.92","13","3","13","12","6","5","16157","0","1","0"
"WAL","WL","World Atlantic Airlines","DORAL","US","1","0","0","0","30.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"WAV","4W","Warbelow's Air Ventures","WARBELOW","US","1","0","0","0","41.08","13","1","13","7","5","4","8858","0","0","0"
"WBR","3E","Air Choice One",NULL,"US","1","0","0","0","11.25","12","1","0","24","12","9","18317","0","0","0"
"WCC",NULL,"West Coast Aviation Services LLC","WEST COAST","US","1","0","0","0","19.23","13","3","4",NULL,NULL,NULL,NULL,NULL,"0","0"
"WDK",NULL,"Capital Air Services Ltd","WOODSTOCK","GB","1","0","0","0","14.67","3","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WDY",NULL,"Chicago Jet Group LLC","WINDY CITY","US","1","0","0","0","32.67","3","2","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"WEN","WR","WestJet Encore","ENCORE","CA","1","0","1","0","4.83","30","1","0",NULL,NULL,NULL,NULL,NULL,"3","0"
"WET",NULL,"Flywet",NULL,"MX","1","0","0","0","22.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WEW",NULL,"West Wind Aviation","WESTWIND","CA","1","0","0","0","35.00","8","4","6","2","1","2","1024","0","1","1"
"WFT",NULL,"Aircharters Worldwide Inc",NULL,"US","1","0","0","0","21.00","3","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WGN","KD*","Western Global","WESTERN GLOBAL","US","1","0","0","0","25.82","11","2","10",NULL,NULL,NULL,NULL,NULL,"0","0"
"WHH",NULL,"Richy Skylark Pvt Ltd",NULL,"LK","1","0","0","0","7.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WHS",NULL,"WIKING Helicopter Service GmbH","WEEKING","DE","1","0","0","0","2.80","5","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WHT","WI","White","WHITEJET","PT","1","1","1","1","15.00","1","1","0","34","17","18","7896","7821","1","0"
"WIF","WF","Wideroe","WIDEROE","NO","1","1","1","1","20.19","36","2","17","257","140","55","118362","9830","0","0"
"WIG",NULL,"Wiggins Airways","WIGGINS AIRWAYS","US","1","0","0","0","32.62","40","3","35",NULL,NULL,NULL,NULL,NULL,"0","0"
"WIL",NULL,"Aero Air LLC","WILLAMETTE","US","1","0","0","0","21.85","26","10","11",NULL,NULL,NULL,NULL,NULL,"0","0"
"WJA","WS","WestJet","WESTJET","CA","1","1","1","1","10.62","32","2","0","538","269","100","112474","56240","6","0"
"WJM",NULL,"Windsor Jet Management","WINDSOR JET","US","1","0","0","0","25.71","7","5","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"WJT",NULL,"WiJet","WIJET","FR","1","0","0","0","11.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WLB","W7","Wings of Lebanon","WINGS LEBANON","LB","1","1","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"WLD",NULL,"Wilderness Air","WILDERNESS","ZA","1","0","0","0","16.81","16","1","1",NULL,NULL,NULL,NULL,NULL,"1","0"
"WLR",NULL,"Air Walser Srl",NULL,"IT","1","0","0","0","43.00","11","3","11",NULL,NULL,NULL,NULL,NULL,"0","0"
"WMA",NULL,"Watermakers Air","WATERMAKERS","US","1","0","0","0","10.25","4","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WML",NULL,"Chantilly Air Inc","MARLIN","US","1","0","0","0","13.00","6","5","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WOL",NULL,"Air Guyana","WINGJET","GY","1","0","0","0","18.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WON",NULL,"Wings Air","WINGS ABADI","ID","1","0","1","1","6.15","53","1","0","191","102","76","44799","30","0","0"
"WPR",NULL,"Auckland Rescue Helicopter Trust","WESTPAC RESCUE","NZ","1","0","0","0","16.25","4","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"WRA",NULL,"White River Air Services",NULL,"CA","1","0","0","0","67.67","3","2","3",NULL,NULL,NULL,NULL,NULL,"1","0"
"WRC","7W","Windrose Airlines","WIND ROSE","UA","1","0","1","1","15.33","3","1","0","57","29","24","0","772","0","0"
"WRT",NULL,"Wright Air Service","WRIGHT-AIR","US","1","0","0","0","23.82","17","2","7",NULL,NULL,NULL,NULL,NULL,"0","0"
"WSG",NULL,"Wasaya Airways","WASAYA","CA","1","0","0","1","28.76","21","5","10","108","63","22","18823","440","1","0"
"WSN",NULL,"Advanced Air LLC","WINGSPAN","US","1","0","0","0","12.14","14","4","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"WSW","WO","Swoop","SWOOP","CA","1","0","0","0","5.00","5","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WUE",NULL,"Adolf Wurth GmbH","FASTY","DE","1","0","0","0","11.60","5","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WVZ",NULL,"Winair D.O.O.",NULL,"HR","1","0","0","0","12.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"WWI",NULL,"Worldwide Jet Charter Inc","WORLDWIDE","US","1","0","0","0","22.42","12","4","5",NULL,NULL,NULL,NULL,NULL,"0","0"
"WZZ","W6*","Wizz Air","WIZZAIR","HU","1","0","1","1","8.00","12","2","0","1055","528","132","0","139559","1","0"
"XAK","P2","Airkenya","SUNEXPRESS","KE","1","0","0","1","28.00","9","4","5","19","12","8","9231","1474","0","0"
"XAR",NULL,"Express Air","TRAVEL EXPRESS","ID","1","0","0","1","25.62","8","2","7","47","24","25","4253","378","1","0"
"XAU","A8*","AeroLink Uganda","PEARL","UG","1","0","0","0","9.00","3","1","0","3","2","3","1019","0","0","0"
"XAX","D7","AirAsia X","XANADU","MY","1","0","1","1","6.75","4","1","0","48","24","25","0","16431","2","0"
"XCC",NULL,"Ecoturistica de Xcalak SA de CV","XCALAK","MX","1","0","0","0","5.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XEL",NULL,"Excel Charter Ltd","HELI EXCEL","GB","1","0","0","0","36.57","7","2","7",NULL,NULL,NULL,NULL,NULL,"0","0"
"XFL",NULL,"Executive Fliteways Inc","EX-FLIGHT","US","1","0","0","0","15.75","4","4","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XGO",NULL,"AirGO Flugservice GmbH & Co KG","PASTIS","DE","1","0","0","0","13.00","5","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XKX",NULL,"ASECNA",NULL,"FR","1","0","0","0","32.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"XLK",NULL,"SafariLink Aviation","SAFARILINK","KE","1","0","0","1","14.43","14","2","3","24","13","11","6127","834","1","0"
"XLL",NULL,"Air Excel","TINGA-TINGA","TZ","1","0","0","0","14.88","8","2","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"XLR",NULL,"Texel Air","TEXEL","BH","1","0","0","0","22.50","2","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XLS",NULL,"ExcelAire LLC","EXCELAIRE","US","1","0","0","0","12.11","9","7","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XNR",NULL,"Taxi Aereo del Norte SA de CV",NULL,"MX","1","0","0","0","9.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XOJ",NULL,"XOJET Inc","EXOJET","US","1","0","0","0","13.90","41","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XRC","7A","Express Air Cargo","TUNISIA CARGO","TN","1","0","0","0","31.00","2","1","2","2","1","2","2801","0","0","0"
"XSN",NULL,"AirSF","SANTANA","US","1","0","0","0","11.57","7","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"XSR",NULL,"AirShare LLC","AIRSHARE","US","1","0","0","0","9.70","44","11","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"XTA",NULL,"Servicios Aereos Textra SA de CV","TEXTRA","MX","1","0","0","0","15.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"YEL",NULL,"Summit Aviation Inc","YELLOWSTONE","US","1","0","0","0","11.86","7","4","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"YZR","Y8","Suparna Airlines","YANGTZE RIVER","CN","1","1","1","1","16.61","23","3","5","82","52","33","16953","4342","0","0"
"ZAV","ZK*","Aircompany ZetAvia","ZETAVIA","UA","1","0","0","0","31.60","5","1","5",NULL,NULL,NULL,NULL,NULL,"0","0"
