slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ioma-ils-iii-k3-koma,IOMA,ILS 14R,ILS-III,TERMINAL,110300,,,,,,144.501,,18,41.290469444,-95.883888889,984,K3,KOMA,14R,US
iome-dme-ils-pa-paom,IOME,NOME DME-ILS,DME-ILS,TERMINAL,108700,24X,1048000,985000,0,,,,25,64.514975000,-165.476352778,63,PA,PAOM,,US
iome-gs-pa-paom,IOME,GS 28,GS,TERMINAL,108700,,,,,,289.795,3.00,18,64.508872222,-165.439483333,13,PA,PAOM,28,US
iome-ils-i-pa-paom,IOME,ILS 28,ILS-I,TERMINAL,108700,,,,,,289.795,,18,64.515511111,-165.475833333,13,PA,PAOM,28,US
iomo-dme-ils-k7-katl,IOMO,HARTSFIELD - JACKSON ATLA DME-ILS,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0,,,,125,33.620125000,-84.414986111,1000,K7,KATL,,US
iomo-gs-k7-katl,IOMO,GS 10,GS,TERMINAL,111550,,,,,,089.976,3.00,18,33.619150000,-84.444102778,985,K7,KATL,10,US
iomo-ils-iii-k7-katl,IOMO,ILS 10,ILS-III,TERMINAL,111550,,,,,,89.976,,18,33.620283333,-84.414988889,985,K7,KATL,10,US
ion-dme-ils-ro-roah,ION,NAHA DME-ILS,DME-ILS,TERMINAL,110150,38Y,1062000,1125000,0,,,,25,26.200152778,127.633791667,31,RO,ROAH,,JP
ion-gs-ro-roah,ION,GS 18R,GS,TERMINAL,110150,,,,,,177.579,3.00,18,26.200194444,127.633691667,16,RO,ROAH,18R,JP
ion-gs-us-usmq,ION,GS 31,GS,TERMINAL,108100,,,,,,336.342,2.67,18,67.981361111,75.108222222,108,US,USMQ,31,RU
ion-ils-i-ro-roah,ION,ILS 18R,ILS-I,TERMINAL,110150,,,,,,177.579,,18,26.176011111,127.634227778,16,RO,ROAH,18R,JP
ion-ils-i-us-usmq,ION,ILS 31,ILS-I,TERMINAL,108100,,,,,,336.342,,18,68.001583333,75.081416667,108,US,USMQ,31,RU
ion-ndb-k1,ION,IONE NDB,NDB,ENROUTE,379,,,,,,,,25,48.710191667,-117.413575000,,K1,,,US
iona-dme-ils-k3-kona,IONA,WINONA MUN-CONRAD DME-ILS,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0,,,,25,44.082802778,-91.722716667,672,K3,KONA,,US
iona-gs-k3-kona,IONA,GS 30,GS,TERMINAL,109350,,,,,,299.479,3.00,18,44.078330556,-91.706463889,654,K3,KONA,30,US
iona-ils-i-k3-kona,IONA,ILS 30,ILS-I,TERMINAL,109350,,,,,,299.479,,18,44.084311111,-91.723208333,654,K3,KONA,30,US
ionb-dme-ils-k5-kcmh,IONB,GLENN COLUMBUS INTL DME-ILS,DME-ILS,TERMINAL,109100,28X,1052000,989000,0,,,,25,40.002694444,-82.911394444,822,K5,KCMH,,US
ionb-gs-k5-kcmh,IONB,GS 28R,GS,TERMINAL,109100,,,,,,274.233,3.00,18,40.002538889,-82.882497222,808,K5,KCMH,28R,US
ionb-ils-i-k5-kcmh,IONB,ILS 28R,ILS-I,TERMINAL,109100,,,,,,274.233,,18,40.003408333,-82.911266667,808,K5,KCMH,28R,US
iond-dme-ils-k4-kiah,IOND,GEORGE BUSH INTERCONTINEN DME-ILS,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0,,,,125,30.006088889,-95.362233333,88,K4,KIAH,,US
iond-gs-k4-kiah,IOND,GS 26R,GS,TERMINAL,111550,,,,,,269.955,3.00,18,30.008280556,-95.333961111,90,K4,KIAH,26R,US
iond-ils-iii-k4-kiah,IOND,ILS 26R,ILS-III,TERMINAL,111550,,,,,,269.955,,18,30.007158333,-95.362211111,90,K4,KIAH,26R,US
ione-loc-k7-m91,IONE,ILS 04,LOC,TERMINAL,109700,,,,,,33.522,,18,36.545277778,-86.914077778,0,K7,M91,04,US
ionp-gs-k1-konp,IONP,GS 16,GS,TERMINAL,111500,,,,,,177.332,3.00,18,44.583808333,-124.057725000,144,K1,KONP,16,US
ionp-ils-i-k1-konp,IONP,ILS 16,ILS-I,TERMINAL,111500,,,,,,177.332,,18,44.571233333,-124.058347222,144,K1,KONP,16,US
iont-dme-ils-k2-kont,IONT,ONTARIO INTL DME-ILS,DME-ILS,TERMINAL,109700,34X,1058000,995000,0,,,,25,34.056119444,-117.626016667,955,K2,KONT,,US
iont-gs-k2-kont,IONT,GS 26R,GS,TERMINAL,109700,,,,,,269.979,3.00,18,34.056113889,-117.586380556,926,K2,KONT,26R,US
iont-ils-i-k2-kont,IONT,ILS 26R,ILS-I,TERMINAL,109700,,,,,,269.979,,18,34.056875000,-117.626286111,926,K2,KONT,26R,US
ionw-dme-ils-k4-kmsy,IONW,ARMSTRONG NEW ORLEANS INT DME-ILS,DME-ILS,TERMINAL,111700,54X,1078000,1015000,0,,,,25,30.006016667,-90.245347222,1,K4,KMSY,,US
ionw-loc-k4-kmsy,IONW,ILS 20,LOC,TERMINAL,111700,,,,,,195.409,,18,29.981986111,-90.252213889,0,K4,KMSY,20,US
ioo-dme-ils-eg-egpf,IOO,GLASGOW DME-ILS,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.700,,,,25,55.869650000,-4.433963889,34,EG,EGPF,,GB
ioo-dme-ils-zb-zbsj,IOO,ZHENGDING DME-ILS,DME-ILS,TERMINAL,109900,36X,1060000,997000,0,,,,25,38.291850000,114.689844444,226,ZB,ZBSJ,,CN
ioo-dme-ils-zg-zggg,IOO,BAIYUN DME-ILS,DME-ILS,TERMINAL,109300,30X,1054000,991000,0,,,,25,23.380030556,113.283025000,59,ZG,ZGGG,,CN
ioo-gs-eg-egpf,IOO,GS 23,GS,TERMINAL,110100,,,,,,226.363,3.00,18,55.877297222,-4.426888889,21,EG,EGPF,23,GB
ioo-gs-zb-zbsj,IOO,GS 15,GS,TERMINAL,109900,,,,,,147.472,3.00,18,38.291850000,114.689844444,226,ZB,ZBSJ,15,CN
ioo-gs-zg-zggg,IOO,GS 01,GS,TERMINAL,109300,,,,,,013.917,3.00,18,23.380030556,113.283025000,59,ZG,ZGGG,01,CN
ioo-ils-i-zb-zbsj,IOO,ILS 15,ILS-I,TERMINAL,109900,,,,,,147.472,,18,38.265919444,114.709258333,226,ZB,ZBSJ,15,CN
ioo-ils-i-zg-zggg,IOO,ILS 01,ILS-I,TERMINAL,109300,,,,,,13.917,,18,23.411197222,113.292750000,59,ZG,ZGGG,01,CN
ioo-ils-iii-eg-egpf,IOO,ILS 23,ILS-III,TERMINAL,110100,,,,,,226.363,,18,55.860638889,-4.454380556,21,EG,EGPF,23,GB
ioo-vor-dme-rp,IOO,ILOILO VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,0,0,,,130,10.835394444,122.492094444,175,RP,,,PH
iooi-gs-k7-kmem,IOOI,GS 18R,GS,TERMINAL,109900,,,,,,178.992,3.00,18,35.046847222,-89.988463889,287,K7,KMEM,18R,US
iooi-ils-i-k7-kmem,IOOI,ILS 18R,ILS-I,TERMINAL,109900,,,,,,178.992,,18,35.021472222,-89.986833333,287,K7,KMEM,18R,US
ioos-dme-ils-k7-ksfb,IOOS,ORLANDO SANFORD INTL DME-ILS,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0,,,,25,28.768972222,-81.213930556,26,K7,KSFB,,US
ioos-gs-k7-ksfb,IOOS,GS 09R,GS,TERMINAL,111550,,,,,,089.922,3.00,18,28.770641667,-81.228116667,32,K7,KSFB,09R,US
ioos-ils-i-k7-ksfb,IOOS,ILS 09R,ILS-I,TERMINAL,111550,,,,,,89.922,,18,28.769972222,-81.213572222,32,K7,KSFB,09R,US
iop-dme-ils-lr-lrop,IOP,OTOPENI DME-ILS,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0,,,,25,44.563805556,26.081333333,400,LR,LROP,,RO
iop-gs-lr-lrop,IOP,GS 08R,GS,TERMINAL,110300,,,,,,083.947,2.70,18,44.563805556,26.081333333,400,LR,LROP,08R,RO
iop-gs-ur-urmt,IOP,GS 07,GS,TERMINAL,110500,,,,,,075.505,3.17,18,45.105472222,42.101000000,1486,UR,URMT,07,RU
iop-ils-i-ur-urmt,IOP,ILS 07,ILS-I,TERMINAL,110500,,,,,,75.505,,18,45.114694444,42.142861111,1486,UR,URMT,07,RU
iop-ils-iii-lr-lrop,IOP,ILS 08R,ILS-III,TERMINAL,110300,,,,,,83.947,,18,44.568444444,26.126666667,400,LR,LROP,08R,RO
iopf-gs-k7-kopf,IOPF,GS 09L,GS,TERMINAL,110500,,,,,,086.929,3.00,18,25.911908333,-80.285430556,3,K7,KOPF,09L,US
iopf-ils-i-k7-kopf,IOPF,ILS 09L,ILS-I,TERMINAL,110500,,,,,,86.929,,18,25.914052778,-80.259500000,3,K7,KOPF,09L,US
iopn-dme-ils-k7-kopn,IOPN,THOMASTON-UPSON CO DME-ILS,DME-ILS,TERMINAL,109750,34Y,1058000,1121000,0,,,,25,32.958922222,-84.274697222,798,K7,KOPN,,US
iopn-gs-k7-kopn,IOPN,GS 30,GS,TERMINAL,109750,,,,,,297.873,3.00,18,32.953894444,-84.259344444,791,K7,KOPN,30,US
iopn-ils-i-k7-kopn,IOPN,ILS 30,ILS-I,TERMINAL,109750,,,,,,297.873,,18,32.959527778,-84.274280556,791,K7,KOPN,30,US
ioqu-dme-ils-k6-koqu,IOQU,QUONSET STATE DME-ILS,DME-ILS,TERMINAL,109500,32X,1056000,993000,0,,,,25,41.588930556,-71.405536111,14,K6,KOQU,,US
ioqu-gs-k6-koqu,IOQU,GS 16,GS,TERMINAL,109500,,,,,,145.111,3.00,18,41.605677778,-71.418419444,6,K6,KOQU,16,US
ioqu-ils-i-k6-koqu,IOQU,ILS 16,ILS-I,TERMINAL,109500,,,,,,145.111,,18,41.589558333,-71.404727778,6,K6,KOQU,16,US
ioqv-dme-ils-k5-kind,IOQV,INDIANAPOLIS INTL DME-ILS,DME-ILS,TERMINAL,111150,48Y,1072000,1135000,0,,,,25,39.722277778,-86.277652778,788,K5,KIND,,US
ioqv-gs-k5-kind,IOQV,GS 05R,GS,TERMINAL,111150,,,,,,044.455,3.00,18,39.701488889,-86.300844444,789,K5,KIND,05R,US
ioqv-ils-iii-k5-kind,IOQV,ILS 05R,ILS-III,TERMINAL,111150,,,,,,44.455,,18,39.721772222,-86.276966667,789,K5,KIND,05R,US
ior-gs-us-uskk,IOR,GS 03,GS,TERMINAL,109300,,,,,,047.776,3.00,18,58.497777778,49.331638889,486,US,USKK,03,RU
ior-gs-uw-uwor,IOR,GS 25,GS,TERMINAL,108100,,,,,,256.706,2.67,18,51.073305556,58.612166667,909,UW,UWOR,25,RU
ior-gs-zb-zbaa,IOR,GS 18L,GS,TERMINAL,109300,,,,,,173.140,3.00,18,40.086736111,116.593769444,115,ZB,ZBAA,18L,CN
ior-ils-i-us-uskk,IOR,ILS 03,ILS-I,TERMINAL,109300,,,,,,47.776,,18,58.515388889,49.372083333,486,US,USKK,03,RU
ior-ils-i-uw-uwor,IOR,ILS 25,ILS-I,TERMINAL,108100,,,,,,256.706,,18,51.067305556,58.560527778,909,UW,UWOR,25,KZ
ior-ils-i-zb-zbaa,IOR,ILS 18L,ILS-I,TERMINAL,109300,,,,,,173.140,,18,40.052541667,116.600633333,115,ZB,ZBAA,18L,CN
iorf-dme-ils-k6-korf,IORF,NORFOLK INTL DME-ILS,DME-ILS,TERMINAL,109100,28X,1052000,989000,0,,,,25,36.907769444,-76.187894444,28,K6,KORF,,US
iorf-gs-k6-korf,IORF,GS 05,GS,TERMINAL,109100,,,,,,037.676,3.00,18,36.889605556,-76.202952778,22,K6,KORF,05,US
iorf-ils-i-k6-korf,IORF,ILS 05,ILS-I,TERMINAL,109100,,,,,,37.676,,18,36.907513889,-76.187391667,22,K6,KORF,05,US
iork-dme-ils-eg-egpa,IORK,KIRKWALL DME-ILS,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.300,,,,25,58.958997222,-2.899277778,48,EG,EGPA,,GB
iork-dme-ils-k4-kork,IORK,NORTH LITTLE ROCK MUN DME-ILS,DME-ILS,TERMINAL,111900,56X,1080000,1017000,0,,,,25,34.837125000,-92.241675000,503,K4,KORK,,US
iork-gs-eg-egpa,IORK,GS 09,GS,TERMINAL,110100,,,,,,087.411,3.50,18,58.956716667,-2.906425000,38,EG,EGPA,09,GB
iork-ils-i-eg-egpa,IORK,ILS 09,ILS-I,TERMINAL,110100,,,,,,87.411,,18,58.958402778,-2.883775000,38,EG,EGPA,09,GB
iork-loc-k4-kork,IORK,ILS 05,LOC,TERMINAL,111900,,,,,,55.033,,18,34.838063889,-92.242466667,0,K4,KORK,05,US
iorl-gs-k7-korl,IORL,GS 07,GS,TERMINAL,109900,,,,,,066.602,3.00,18,28.542911111,-81.335908333,102,K7,KORL,07,US
iorl-ils-i-k7-korl,IORL,ILS 07,ILS-I,TERMINAL,109900,,,,,,66.602,,18,28.550033333,-81.320325000,102,K7,KORL,07,US
ios-dme-ils-rj-rjto,IOS,OSHIMA DME-ILS,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0,,,,25,34.791611111,139.363727778,129,RJ,RJTO,,JP
ios-dme-ils-zu-zuck,IOS,JIANGBEI DME-ILS,DME-ILS,TERMINAL,108100,18X,1042000,979000,0,,,,25,29.730061111,106.646641667,1368,ZU,ZUCK,,CN
ios-gs-eb-ebos,IOS,GS 26,GS,TERMINAL,109500,,,,,,256.519,3.00,18,51.200500000,2.887527778,4,EB,EBOS,26,BE
ios-gs-ld-ldos,IOS,GS 29,GS,TERMINAL,111500,,,,,,290.627,3.00,18,45.458511111,18.822302778,290,LD,LDOS,29,HR
ios-gs-zu-zuck,IOS,GS 20R,GS,TERMINAL,108100,,,,,,196.718,3.00,18,29.730061111,106.646641667,1364,ZU,ZUCK,20R,CN
ios-ils-i-eb-ebos,IOS,ILS 26,ILS-I,TERMINAL,109500,,,,,,256.519,,18,51.195972222,2.848888889,4,EB,EBOS,26,BE
ios-ils-i-ld-ldos,IOS,ILS 29,ILS-I,TERMINAL,111500,,,,,,290.627,,18,45.467236111,18.792830556,290,LD,LDOS,29,HR
ios-ils-i-zu-zuck,IOS,ILS 20R,ILS-I,TERMINAL,108100,,,,,,196.718,,18,29.703366667,106.636116667,1364,ZU,ZUCK,20R,CN
ios-loc-rj-rjto,IOS,ILS 03,LOC,TERMINAL,109350,,,,,,19.730,,18,34.791666667,139.364566667,0,RJ,RJTO,03,JP
ios-vor-dme-mg,IOS,PUERTO BARRIOS VOR/DME,VOR-DME,ENROUTE,115100,98X,1122000,1185000,0,0.400,,,125,15.736763889,-88.588741667,46,MG,,,GT
iosh-gs-k5-kosh,IOSH,GS 36,GS,TERMINAL,110500,,,,,,000.543,3.00,18,43.966813889,-88.558191667,804,K5,KOSH,36,US
iosh-ils-i-k5-kosh,IOSH,ILS 36,ILS-I,TERMINAL,110500,,,,,,0.543,,18,43.987088889,-88.556411111,804,K5,KOSH,36,US
iosn-gs-rk-rkso,IOSN,GS 27R,GS,TERMINAL,111300,,,,,,264.046,3.00,18,37.092694444,127.041313889,39,RK,RKSO,27R,KR
iosn-ils-i-rk-rkso,IOSN,ILS 27R,ILS-I,TERMINAL,111300,,,,,,264.046,,18,37.090952778,127.010475000,39,RK,RKSO,27R,KR
iosq-gs-k4-kskf,IOSQ,GS 34,GS,TERMINAL,110700,,,,,,342.238,3.00,18,29.372605556,-98.574863889,661,K4,KSKF,34,US
iosq-ils-i-k4-kskf,IOSQ,ILS 34,ILS-I,TERMINAL,110700,,,,,,342.238,,18,29.402708333,-98.587911111,661,K4,KSKF,34,US
ioss-dme-ils-k2-klax,IOSS,LOS ANGELES INTL DME-ILS,DME-ILS,TERMINAL,108500,22X,1046000,983000,0,,,,25,33.947500000,-118.440833333,133,K2,KLAX,,US
ioss-gs-k2-klax,IOSS,GS 24R,GS,TERMINAL,108500,,,,,,262.970,3.00,18,33.950663889,-118.405141667,117,K2,KLAX,24R,US
ioss-ils-iii-k2-klax,IOSS,ILS 24R,ILS-III,TERMINAL,108500,,,,,,262.970,,18,33.948102778,-118.440972222,117,K2,KLAX,24R,US
iosu-gs-k5-kosu,IOSU,GS 09R,GS,TERMINAL,108500,,,,,,087.073,3.00,18,40.078369444,-83.078433333,903,K5,KOSU,09R,US
iosu-ils-i-k5-kosu,IOSU,ILS 09R,ILS-I,TERMINAL,108500,,,,,,87.073,,18,40.077991667,-83.060105556,903,K5,KOSU,09R,US
iosv-dme-ils-k7-kbkv,IOSV,HERNANDO CO DME-ILS,DME-ILS,TERMINAL,110750,44Y,1068000,1131000,0,,,,40,28.476666667,-82.447500000,69,K7,KBKV,,US
iosv-gs-k7-kbkv,IOSV,GS 09,GS,TERMINAL,110750,,,,,,089.806,3.00,18,28.474955556,-82.467586111,72,K7,KBKV,09,US
iosv-ils-i-k7-kbkv,IOSV,ILS 09,ILS-I,TERMINAL,110750,,,,,,89.806,,18,28.475977778,-82.447427778,72,K7,KBKV,09,US
iosz-gs-k6-kiad,IOSZ,GS 01C,GS,TERMINAL,111300,,,,,,000.647,3.00,18,38.941961111,-77.461316667,283,K6,KIAD,01C,US
iosz-ils-ii-k6-kiad,IOSZ,ILS 01C,ILS-II,TERMINAL,111300,,,,,,0.647,,18,38.973519444,-77.459275000,283,K6,KIAD,01C,US
iot-dme-ils-ua-uack,IOT,KOKSHETAU DME-ILS,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,53.321611111,69.589444444,900,UA,UACK,,KZ
iot-gs-ua-uack,IOT,GS 02,GS,TERMINAL,110300,,,,,,031.728,3.00,18,53.321611111,69.589472222,900,UA,UACK,02,KZ
iot-ils-i-ua-uack,IOT,ILS 02,ILS-I,TERMINAL,110300,,,,,,31.728,,18,53.347694444,69.613833333,900,UA,UACK,02,KZ
iotg-gs-k3-kotg,IOTG,GS 29,GS,TERMINAL,111700,,,,,,294.813,3.00,18,43.653491667,-95.568494444,1565,K3,KOTG,29,US
iotg-ils-i-k3-kotg,IOTG,ILS 29,ILS-I,TERMINAL,111700,,,,,,294.813,,18,43.658791667,-95.588866667,1565,K3,KOTG,29,US
ioth-gs-k1-koth,IOTH,GS 05,GS,TERMINAL,108500,,,,,,060.586,3.00,18,43.416561111,-124.257688889,12,K1,KOTH,05,US
ioth-ils-i-k1-koth,IOTH,ILS 05,ILS-I,TERMINAL,108500,,,,,,60.586,,18,43.423316667,-124.239627778,12,K1,KOTH,05,US
ioti-dme-ils-k6-kuuu,IOTI,NEWPORT STATE DME-ILS,DME-ILS,TERMINAL,108500,22X,1046000,983000,0,,,,25,41.526502778,-71.284588889,153,K6,KUUU,,US
ioti-loc-k6-kuuu,IOTI,ILS 22,LOC,TERMINAL,108500,,,,,,203.740,,18,41.525941667,-71.284019444,0,K6,KUUU,22,US
iotm-gs-k3-kotm,IOTM,GS 31,GS,TERMINAL,109500,,,,,,315.080,3.00,18,41.100736111,-92.444352778,834,K3,KOTM,31,US
iotm-ils-i-k3-kotm,IOTM,ILS 31,ILS-I,TERMINAL,109500,,,,,,315.080,,18,41.113761111,-92.459533333,834,K3,KOTM,31,US
iotz-dme-ils-pa-paot,IOTZ,WIEN MEML DME-ILS,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0,,,,25,66.886952778,-162.569313889,38,PA,PAOT,,US
iotz-gs-pa-paot,IOTZ,GS 09,GS,TERMINAL,110700,,,,,,099.458,3.00,18,66.888269444,-162.602936111,9,PA,PAOT,09,US
iotz-ils-i-pa-paot,IOTZ,ILS 09,ILS-I,TERMINAL,110700,,,,,,99.458,,18,66.886944444,-162.569511111,9,PA,PAOT,09,US
iou-dme-ils-uc-ucfo,IOU,OSH DME-ILS,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0,,,,25,40.613402778,72.781883333,2938,UC,UCFO,,KG
iou-gs-uc-ucfo,IOU,GS 12,GS,TERMINAL,111100,,,,,,125.721,2.67,18,40.613402778,72.782161111,2938,UC,UCFO,12,KG
iou-ils-i-uc-ucfo,IOU,ILS 12,ILS-I,TERMINAL,111100,,,,,,125.721,,18,40.597883333,72.813555556,2938,UC,UCFO,12,KG
iouf-dme-ils-k2-kden,IOUF,DENVER INTL DME-ILS,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0,,,,25,39.899891667,-104.687713889,5357,K2,KDEN,,US
iouf-gs-k2-kden,IOUF,GS 34R,GS,TERMINAL,111100,,,,,,000.512,3.00,18,39.867052778,-104.688613889,5346,K2,KDEN,34R,US
iouf-ils-iii-k2-kden,IOUF,ILS 34R,ILS-III,TERMINAL,111100,,,,,,0.512,,18,39.899844444,-104.686772222,5346,K2,KDEN,34R,US
ioup-gs-k5-kekm,IOUP,GS 27,GS,TERMINAL,111500,,,,,,269.900,3.00,18,41.721827778,-85.998730556,773,K5,KEKM,27,US
ioup-ils-i-k5-kekm,IOUP,ILS 27,ILS-I,TERMINAL,111500,,,,,,269.900,,18,41.720897222,-86.022502778,773,K5,KEKM,27,US
iouw-dme-ils-k6-kekn,IOUW,ELKINS-RANDOLPH CO DME-ILS,DME-ILS,TERMINAL,109900,36X,1060000,997000,0,,,,25,38.886350000,-79.863108333,1969,K6,KEKN,,US
iouw-lda-k6-kekn,IOUW,ILS 05,LDA,TERMINAL,109900,,,,,,188.313,,18,38.886450000,-79.862858333,0,K6,KEKN,05,US
iovi-gs-k2-kcvs,IOVI,GS 13,GS,TERMINAL,110350,,,,,,135.147,3.00,18,34.383586111,-103.333038889,4290,K2,KCVS,13,US
iovi-ils-i-k2-kcvs,IOVI,ILS 13,ILS-I,TERMINAL,110350,,,,,,135.147,,18,34.367325000,-103.311319444,4290,K2,KCVS,13,US
iovw-dme-ils-k4-kdal,IOVW,DALLAS LOVE DME-ILS,DME-ILS,TERMINAL,111500,52X,1076000,1013000,0,,,,25,32.840569444,-96.835569444,489,K4,KDAL,,US
iovw-gs-k4-kdal,IOVW,GS 31R,GS,TERMINAL,111500,,,,,,315.777,3.00,18,32.843569444,-96.842294444,480,K4,KDAL,31R,US
iovw-ils-i-k4-kdal,IOVW,ILS 31R,ILS-I,TERMINAL,111500,,,,,,315.777,,18,32.857708333,-96.857302778,480,K4,KDAL,31R,US
iow-dme-ils-cy-cyow,IOW,MACDONALD-CARTIER INTL DME-ILS,DME-ILS,TERMINAL,109500,32X,1056000,993000,0,,,,25,45.313833333,-75.666813889,398,CY,CYOW,,CA
iow-dme-ils-dn-dnim,IOW,SAM MBAKWE DME-ILS,DME-ILS,TERMINAL,110900,46X,1070000,1007000,0.200,,,,25,5.436083333,7.205083333,392,DN,DNIM,,NG
iow-dme-ils-ep-epok,IOW,OKSYWIE DME-ILS,DME-ILS,TERMINAL,109500,32X,1056000,993000,0,,,,25,54.572916667,18.525694444,197,EP,EPOK,,PL
iow-dme-ils-ro-roah,IOW,NAHA DME-ILS,DME-ILS,TERMINAL,111700,54X,1078000,1015000,0,,,,25,26.181613889,127.632111111,32,RO,ROAH,,JP
iow-gs-cy-cyow,IOW,GS 07,GS,TERMINAL,109500,,,,,,057.395,3.00,18,45.313883333,-75.666869444,369,CY,CYOW,07,CA
iow-gs-dn-dnim,IOW,GS 17,GS,TERMINAL,110900,,,,,,167.191,3.00,18,5.436083333,7.205083333,392,DN,DNIM,17,NG
iow-gs-ep-epok,IOW,GS 31,GS,TERMINAL,109500,,,,,,316.401,3.00,18,54.572861111,18.525694444,197,EP,EPOK,31,PL
iow-gs-ro-roah,IOW,GS 36L,GS,TERMINAL,111700,,,,,,357.579,3.00,18,26.181527778,127.632216667,14,RO,ROAH,36L,JP
iow-ils-i-cy-cyow,IOW,ILS 07,ILS-I,TERMINAL,109500,,,,,,57.395,,18,45.326588889,-75.641694444,369,CY,CYOW,07,CA
iow-ils-i-dn-dnim,IOW,ILS 17,ILS-I,TERMINAL,110900,,,,,,167.191,,18,5.412611111,7.209333333,392,DN,DNIM,17,NG
iow-ils-i-ep-epok,IOW,ILS 31,ILS-I,TERMINAL,109500,,,,,,316.401,,18,54.589555556,18.500833333,197,EP,EPOK,31,PL
iow-ils-i-ro-roah,IOW,ILS 36L,ILS-I,TERMINAL,111700,,,,,,357.579,,18,26.205908333,127.632269444,14,RO,ROAH,36L,JP
iow-vor-dme-k3,IOW,IOWA CITY VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,0,5.000,,,130,41.518961111,-91.613252778,767,K3,,,US
iowa-dme-ils-k3-kowa,IOWA,OWATONNA DEGNER REGL DME-ILS,DME-ILS,TERMINAL,109550,32Y,1056000,1119000,0,,,,25,44.129758333,-93.271916667,1224,K3,KOWA,,US
iowa-gs-k3-kowa,IOWA,GS 30,GS,TERMINAL,109550,,,,,,304.092,3.00,18,44.120083333,-93.256169444,1132,K3,KOWA,30,US
iowa-ils-i-k3-kowa,IOWA,ILS 30,ILS-I,TERMINAL,109550,,,,,,304.092,,18,44.129169444,-93.272497222,1132,K3,KOWA,30,US
iowb-gs-k5-kowb,IOWB,GS 36,GS,TERMINAL,111500,,,,,,357.731,3.00,18,37.729730556,-87.168241667,398,K5,KOWB,36,US
iowb-ils-i-k5-kowb,IOWB,ILS 36,ILS-I,TERMINAL,111500,,,,,,357.731,,18,37.751983333,-87.167919444,398,K5,KOWB,36,US
iowd-dme-ils-k6-kowd,IOWD,NORWOOD MEML DME-ILS,DME-ILS,TERMINAL,108300,20X,1044000,981000,0,,,,25,42.195322222,-71.179891667,61,K6,KOWD,,US
iowd-loc-k6-kowd,IOWD,ILS 35,LOC,TERMINAL,108300,,,,,,334.853,,18,42.195911111,-71.179213889,0,K6,KOWD,35,US
iown-dme-ils-k6-klnp,IOWN,LONESOME PINE DME-ILS,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0,,,,25,36.983897222,-82.538644444,2674,K6,KLNP,,US
iown-loc-k6-klnp,IOWN,ILS 24,LOC,TERMINAL,110700,,,,,,236.074,,18,36.983016667,-82.538369444,0,K6,KLNP,24,US
ioxb-loc-k6-koxb,IOXB,ILS 14,LOC,TERMINAL,109150,,,,,,133.243,,18,38.306100000,-75.116272222,0,K6,KOXB,14,US
ioxc-dme-ils-k6-koxc,IOXC,WATERBURY-OXFORD DME-ILS,DME-ILS,TERMINAL,109550,32Y,1056000,1119000,0,,,,25,41.488125000,-73.137200000,722,K6,KOXC,,US
ioxc-gs-k6-koxc,IOXC,GS 36,GS,TERMINAL,109550,,,,,,350.803,3.00,18,41.474011111,-73.135275000,690,K6,KOXC,36,US
ioxc-ils-i-k6-koxc,IOXC,ILS 36,ILS-I,TERMINAL,109550,,,,,,350.803,,18,41.488091667,-73.137302778,690,K6,KOXC,36,US
ioxf-dme-ils-eg-egtk,IOXF,OXFORD DME-ILS,DME-ILS,TERMINAL,108350,20Y,1044000,1107000,0.400,,,,25,51.837177778,-1.321827778,283,EG,EGTK,,GB
ioxf-gs-eg-egtk,IOXF,GS 19,GS,TERMINAL,108350,,,,,,190.654,3.00,18,51.840919444,-1.320225000,258,EG,EGTK,19,GB
ioxf-ils-i-eg-egtk,IOXF,ILS 19,ILS-I,TERMINAL,108350,,,,,,190.654,,18,51.829233333,-1.322297222,258,EG,EGTK,19,GB
ioxh-dme-ils-k7-ktys,IOXH,MC GHEE TYSON DME-ILS,DME-ILS,TERMINAL,110750,44Y,1068000,1131000,0,,,,25,35.798158333,-84.006572222,894,K7,KTYS,,US
ioxh-gs-k7-ktys,IOXH,GS 23L,GS,TERMINAL,110750,,,,,,224.687,3.00,18,35.815830556,-83.986733333,965,K7,KTYS,23L,US
