airport,description,frequency,type
YCNM,CTAF,126700,CTAF
YCNY,BRISBANE CNTR,125700,FSS
YCNY,CTAF,126700,CTAF
YCOE,BRISBANE CNTR,118200,FSS
YCOE,CTAF,126700,CTAF
YCOM,CTAF,118100,CTAF
YCOM,MELBOURNE CNTR,119400,FSS
YCOO,CTAF,126700,CTAF
YCOO,MISC,124100,MISC
YCOR,CTAF,126700,CTAF
YCOR,MELBOURNE CNTR,125200,FSS
YCRG,CTAF,126700,CTAF
YCRG,MELBOURNE CNTR,125200,FSS
YCRY,CTAF,119600,CTAF
YCRY,MISC,118600,MISC
YCRY,MISC,119500,MISC
YCSV,CTAF,112200,CTAF
YCSV,MISC,123000,MISC
YCSV,MISC,125800,MISC
YCSV,MISC,135500,MISC
YCTM,CTAF,126700,CTAF
YCTM,MELBOURNE CNTR,124100,FSS
YCUE,CTAF,126700,CTAF
YCUE,MISC,122600,MISC
YCUN,CTAF,126700,CTAF
YCUN,MELBOURNE CNTR,120300,FSS
YCWL,CTAF,126700,CTAF
YCWL,MISC,120600,MISC
YCWL,MISC,125900,MISC
YCWR,CTAF,126700,CTAF
YCWR,MELBOURNE CNTR,135250,FSS
YDAY,BRISBANE CNTR,121200,FSS
YDAY,CTAF,126700,CTAF
YDBI,BRISBANE CNTR,118950,FSS
YDBI,CTAF,126700,CTAF
YDBR,CTAF,118200,CTAF
YDBR,MISC,114400,MISC
YDBR,MISC,121300,MISC
YDBR,MISC,123900,MISC
YDBY,BRISBANE CNTR,122100,FSS
YDBY,CTAF,126700,CTAF
YDEK,CTAF,127850,CTAF
YDKI,CTAF,124600,CTAF
YDKI,MISC,114400,MISC
YDKI,MISC,121300,MISC
YDKI,MISC,123900,MISC
YDLO,CTAF,118400,CTAF
YDLO,MISC,114300,MISC
YDLO,MISC,122100,MISC
YDLQ,CTAF,119000,CTAF
YDLQ,MELBOURNE CNTR,118600,FSS
YDLT,CTAF,126500,CTAF
YDLT,MISC,120600,MISC
YDLT,MISC,121200,MISC
YDLV,CTAF,118150,CTAF
YDLV,MISC,114300,MISC
YDLV,MISC,122100,MISC
YDMG,BRISBANE CNTR,125700,FSS
YDMG,CTAF,126700,CTAF
YDNI,CTAF,126000,CTAF
YDNI,MISC,120600,MISC
YDNI,MISC,121200,MISC
YDOC,CTAF,118200,CTAF
YDOC,MISC,116300,MISC
YDOC,MISC,120700,MISC
YDOC,MISC,122300,MISC
YDOD,CTAF,126700,CTAF
YDOD,MELBOURNE CNTR,125800,FSS
YDOR,CTAF,126700,CTAF
YDOR,MISC,118600,MISC
YDPD,CTAF,126000,CTAF
YDPD,MISC,120600,MISC
YDPD,MISC,121200,MISC
YDPO,CTAF,126900,CTAF
YDPO,MELBOURNE CNTR,120700,FSS
YDRH,CTAF,125700,CTAF
YDRH,MISC,114400,MISC
YDRH,MISC,121300,MISC
YDRH,MISC,123900,MISC
YDRI,CTAF,125700,CTAF
YDRI,MISC,114400,MISC
YDRI,MISC,121300,MISC
YDRI,MISC,123900,MISC
YDVR,CTAF,125000,CTAF
YDVR,MISC,122100,MISC
YDVR,MISC,125300,MISC
YDWF,CTAF,120700,CTAF
YDWF,MISC,114300,MISC
YDWF,MISC,122100,MISC
YDYS,BRISBANE CNTR,128550,FSS
YDYS,CTAF,126700,CTAF
YECH,CTAF,119100,CTAF
YECH,MELBOURNE CNTR,126800,FSS
YELD,BRISBANE CNTR,123400,FSS
YELD,CTAF,127150,CTAF
YEML,BRISBANE CNTR,122300,FSS
YEML,CTAF,126700,CTAF
YERN,CTAF,127100,CTAF
YERN,MISC,118150,MISC
YESC,CTAF,126700,CTAF
YESC,MISC,125700,MISC
YESP,CTAF,126700,CTAF
YESP,MELBOURNE CNTR,133200,FSS
YEUO,CTAF,124800,CTAF
YEUO,MISC,125700,MISC
YEVD,BRISBANE CNTR,120300,FSS
YEVD,CTAF,124200,CTAF
YEXM,CTAF,125900,CTAF
YEXM,MISC,114200,MISC
YEXM,MISC,119800,MISC
YEXM,MISC,121300,MISC
YFBS,CTAF,126700,CTAF
YFBS,MELBOURNE CNTR,135250,FSS
YFLI,CTAF,124229,CTAF
YFLI,MISC,119600,MISC
YFLI,MISC,126500,MISC
YFRT,CTAF/UNICOM,126700,UNIC
YFRT,MELBOURNE CNTR,132700,FSS
YFTZ,BRISBANE CNTR,124800,FSS
YFTZ,CTAF,126700,CTAF
YGAY,BRISBANE CNTR,124100,FSS
YGAY,CTAF,126700,CTAF
YGBI,CTAF,126700,CTAF
YGBI,MISC,124100,MISC
YGDA,BRISBANE CNTR,124800,FSS
YGDA,CTAF,126700,CTAF
YGDH,BRISBANE CNTR,127100,FSS
YGDH,CTAF,127400,CTAF
YGDI,BRISBANE CNTR,123900,FSS
YGDI,CTAF,126700,CTAF
YGDS,CTAF,119800,CTAF
YGDS,MISC,122400,MISC
YGDS,MISC,122600,MISC
YGEL,CTAF,126700,CTAF
YGEL,MELBOURNE CNTR,121200,FSS
YGFN,BRISBANE CNTR,122600,FSS
YGFN,CTAF,126700,CTAF
YGGE,CTAF,124800,CTAF
YGGE,MISC,120700,MISC
YGIB,CTAF,128000,CTAF
YGIB,MISC,132900,MISC
YGIG,CTAF,118500,CTAF
YGIG,GND,26700,GND
YGIG,PEARCE APP,130200,APP
YGIG,PERTH RADAR,135250,FSS
YGIG,TWR,118500,TWR
YGIL,CTAF,120600,CTAF
YGIL,MISC,118600,MISC
YGIL,MISC,127100,MISC
YGKL,CTAF,120700,CTAF
YGKL,MISC,122400,MISC
YGKL,MISC,122600,MISC
YGLA,BRISBANE CNTR,119550,FSS
YGLA,CTAF,118800,CTAF
YGLB,CTAF,127150,CTAF
YGLB,MELBOURNE CNTR,121200,FSS
YGLI,BRISBANE CNTR,134200,FSS
YGLI,CTAF,126700,CTAF
YGLO,CTAF,122400,CTAF
YGLO,MISC,125400,MISC
YGPT,BRISBANE CNTR,118150,FSS
YGPT,CTAF,126700,CTAF
YGTE,BRISBANE CNTR,122200,FSS
YGTE,CTAF,126000,CTAF
YGTH,CTAF,126550,CTAF
YGTH,MELBOURNE CNTR,126000,FSS
YGTN,BRISBANE CNTR,118600,FSS
YGTN,CTAF,126700,CTAF
YGWA,CTAF,126700,CTAF
YGWA,MISC,124300,MISC
YGYM,BRISBANE CNTR,129000,FSS
YGYM,CTAF,126700,CTAF
YHAA,CTAF,126700,CTAF
YHAA,MISC,122200,MISC
YHAA,MISC,125100,MISC
YHAY,CTAF,126700,CTAF
YHAY,MELBOURNE CNTR,118600,FSS
YHBA,BRISBANE CNTR,124600,FSS
YHBA,CTAF,126550,CTAF
YHBK,CTAF,126700,CTAF
YHBK,MISC,119500,MISC
YHID,BRISBANE CNTR,120300,FSS
YHID,CTAF,126500,CTAF
YHLC,BRISBANE CNTR,118200,FSS
YHLC,CTAF,126700,CTAF
YHLS,CTAF,126700,CTAF
YHLS,MELBOURNE CNTR,126000,FSS
YHMB,CTAF,123900,CTAF
YHMB,MISC,118600,MISC
YHMB,MISC,125300,MISC
YHML,CTAF,124200,CTAF
YHML,MELBOURNE CNTR,125800,FSS
YHOO,CTAF,126700,CTAF
YHOO,MISC,134200,MISC
YHOT,CTAF,126750,CTAF
YHOT,MELBOURNE CNTR,125200,FSS
YHPN,CTAF,126700,CTAF
YHPN,MELBOURNE CNTR,125800,FSS
YHSM,CTAF/UNICOM,118800,UNIC
YHSM,MELBOURNE CNTR,125800,FSS
YHUG,BRISBANE CNTR,119800,FSS
YHUG,CTAF,126700,CTAF
YIDK,CTAF,119800,CTAF
YIDK,MISC,134200,MISC
YIFL,BRISBANE CNTR,124600,FSS
YIFL,CTAF,126700,CTAF
YIFY,CTAF,122600,CTAF
YIFY,MISC,112400,MISC
YIFY,MISC,119800,MISC
YIFY,MISC,120600,MISC
YIGM,BRISBANE CNTR,120550,FSS
YIGM,CTAF,126700,CTAF
YIKM,CTAF,118600,CTAF
YIKM,MISC,128850,MISC
YIMB,CTAF,124100,CTAF
YIMB,MISC,117300,MISC
YIMB,MISC,122400,MISC
YIMB,MISC,123900,MISC
YIMB,MISC,127300,MISC
YINJ,CTAF,126000,CTAF
YINJ,MISC,128850,MISC
YINN,CTAF,119500,CTAF
YISF,BRISBANE CNTR,122100,FSS
YISF,CTAF,126700,CTAF
YITT,CTAF,125227,CTAF
YITT,MISC,113700,MISC
YITT,MISC,119600,MISC
YITT,MISC,122100,MISC
YIVL,BRISBANE CNTR,127100,FSS
YIVL,CTAF,126700,CTAF
YIVO,CTAF,126700,CTAF
YIVO,MELBOURNE CNTR,124900,FSS
YJAB,BRISBANE CNTR,124100,FSS
YJAB,KAKADU AREA CTAF,126700,CTAF
YJBY,CTAF,118850,CTAF
YJBY,MELBOURNE CNTR,121200,FSS
YJBY,NOWRA APP,123500,APP
YJBY,NOWRA CNTR,132300,CNTR
YJDA,CTAF,122100,CTAF
YJDA,MISC,126700,MISC
YJLC,BRISBANE CNTR,123950,FSS
YJLC,CTAF,126700,CTAF
YJUN,CTAF,126700,CTAF
YJUN,MISC,118950,MISC
YKAL,CTAF,132900,CTAF
YKAL,MISC,114100,MISC
YKAL,MISC,120600,MISC
YKAL,MISC,122100,MISC
YKBY,CTAF,126700,CTAF
YKBY,MELBOURNE CNTR,122100,FSS
YKCS,CTAF,121850,CTAF
YKCS,MISC,117300,MISC
YKCS,MISC,122400,MISC
YKCS,MISC,127300,MISC
YKDI,CTAF,120500,CTAF
YKDI,MISC,122600,MISC
YKDI,MISC,123900,MISC
YKDI,MISC,127050,MISC
YKDM,CTAF,122600,CTAF
YKDM,MISC,117300,MISC
YKDM,MISC,122400,MISC
YKDM,MISC,127300,MISC
YKER,CTAF,126700,CTAF
YKER,MELBOURNE CNTR,125800,FSS
YKID,CTAF,119800,CTAF
YKID,MISC,123400,MISC
YKID,MISC,125800,MISC
YKII,CTAF,126850,CTAF
YKII,MELBOURNE CNTR,123900,FSS
YKKG,BRISBANE CNTR,123700,FSS
YKKG,CTAF,126700,CTAF
YKMB,CTAF,126700,CTAF
YKMB,MISC,118600,MISC
YKML,CTAF,118200,CTAF
YKML,MISC,120600,MISC
YKML,MISC,120000,MISC
YKMP,BRISBANE CNTR,120550,FSS
YKMP,CTAF,118900,CTAF
YKNG,CTAF,125400,CTAF
YKOW,BRISBANE CNTR,118200,FSS
YKOW,CTAF,126700,CTAF
YKRY,BRISBANE CNTR,121200,FSS
YKRY,CTAF,127450,CTAF
YKSC,CTAF,126000,CTAF
YKSC,MELBOURNE CNTR,123050,FSS
YKUB,BRISBANE CNTR,120300,FSS
YKUB,CTAF,126500,CTAF
YLAH,CTAF,125700,CTAF
YLAH,MISC,112600,MISC
YLAH,MISC,120600,MISC
YLAH,MISC,126500,MISC
YLAW,CTAF,118400,CTAF
YLAW,MISC,118400,MISC
YLAW,MISC,121300,MISC
YLCG,CTAF,126700,CTAF
YLCG,MISC,126000,MISC
YLEC,CTAF,126700,CTAF
YLEC,LEIGH CREEK UNICOM,126700,UNIC
YLEC,MELBOURNE CNTR,121200,FSS
YLEG,CTAF,126700,CTAF
YLEG,MELBOURNE CNTR,120000,FSS
YLEO,CTAF,126800,CTAF
YLEO,MELBOURNE CNTR,118400,FSS
YLEV,BRISBANE CNTR,123400,FSS
YLEV,CTAF,127150,CTAF
YLHI,CTAF,126700,CTAF
YLHI,MISC,121600,MISC
YLHR,BRISBANE CNTR,122100,FSS
YLHR,CTAF,126700,CTAF
YLIL,CTAF,119100,CTAF
YLIL,MISC,122400,MISC
YLIS,BRISBANE CNTR,120300,FSS
YLIS,CTAF,124200,CTAF
YLLE,BALLERA UNICOM,126700,UNIC
YLLE,BRISBANE CNTR,118800,FSS
YLLE,CTAF,126700,CTAF
YLOR,CTAF,126700,CTAF
YLOR,MISC,121600,MISC
YLOX,CTAF,124300,CTAF
YLOX,MISC,118400,MISC
YLOX,MISC,119600,MISC
YLRD,BRISBANE CNTR,127100,FSS
YLRD,CTAF,126700,CTAF
YLRE,BRISBANE CNTR,122100,FSS
YLRE,CTAF,126700,CTAF
YLST,CTAF,126500,CTAF
YLST,MELBOURNE CNTR,118950,FSS
YLTN,CTAF,126800,CTAF
YLTN,MELBOURNE CNTR,118400,FSS
YLTV,CTAF,126000,CTAF
YLTV,MELBOURNE CNTR,124000,FSS
YLTV,UNICOM,126000,UNICOM
YMAA,CTAF,120327,CTAF
YMAA,MISC,121600,MISC
YMAV,ATIS,116100,ATIS
YMAV,CTAF,120100,CTAF
YMAV,FLIGHT OPS,129300,UNIC
YMAV,MELBOURNE RADAR,135700,FSS
YMAV,TWR,120100,TWR
YMAY,ATIS,115600,ATIS
YMAY,CTAF,124200,CTAF
YMAY,MELBOURNE CNTR,125200,FSS
YMAY,TWR,124200,TWR
YMBA,CAIRNS APP,126100,FSS
YMBA,CTAF,126700,CTAF
YMBU,CTAF,119100,CTAF
YMBU,MELBOURNE CNTR,126800,FSS
YMCL,CTAF,128550,CTAF
YMCL,MISC,118800,MISC
YMCL,MISC,122400,MISC
YMCO,CTAF,126700,CTAF
YMCO,MISC,117500,MISC
YMCO,MISC,124000,MISC
YMCT,CTAF,126700,CTAF
YMCT,MELBOURNE CNTR,125800,FSS
YMDG,BRISBANE CNTR,133050,FSS
YMDG,CTAF,126700,CTAF
YMEK,CTAF,126700,CTAF
YMEK,MELBOURNE CNTR,122600,FSS
YMEN,APP,132000,APP
YMEN,ATIS,119800,ATIS
YMEN,DEP,118900,DEP
YMEN,GND,121900,GND
YMEN,TWR,125100,TWR
YMER,CTAF,126700,CTAF
YMER,MELBOURNE CNTR,120750,FSS
YMES,ATIS,31620,ATIS
YMES,CTAF,118300,CTAF
YMES,MELBOURNE CNTR,124000,FSS
YMES,SALE APP,123300,APP
YMES,SALE CLNC DEL,133600,CLD
YMES,SALE GND,134100,GND
YMES,SALE TWR,118300,TWR
YMGB,BRISBANE CNTR,123400,FSS
YMGB,CTAF,127500,CTAF
YMGD,BRISBANE CNTR,123400,FSS
YMGD,CTAF,127500,CTAF
YMGI,BRISBANE CNTR,123900,FSS
YMGI,CTAF,126700,CTAF
YMGR,CTAF,118600,CTAF
YMGR,MISC,120200,MISC
YMGR,MISC,120000,MISC
YMGT,CTAF,126700,CTAF
YMGT,MELBOURNE CNTR,124900,FSS
YMHB,ATIS,112700,ATIS
YMHB,CTAF,118100,CTAF
YMHB,MELBOURNE CNTR,125550,FSS
YMHB,TWR,118100,TWR
YMHU,BRISBANE CNTR,128500,FSS
YMHU,CTAF,126700,CTAF
YMHW,CTAF,118800,CTAF
YMHW,MISC,125200,MISC
YMIA,CTAF,118800,CTAF
YMIA,MELBOURNE CNTR,122100,FSS
YMIT,BRISBANE CNTR,126000,FSS
YMIT,CTAF,126700,CTAF
YMJM,CTAF,126700,CTAF
YMJM,MELBOURNE CNTR,124900,FSS
YMLS,CTAF,123900,CTAF
YMLS,MISC,113700,MISC
YMLS,MISC,119600,MISC
YMLS,MISC,122100,MISC
YMLT,ATIS,112600,ATIS
YMLT,CTAF,118700,CTAF
YMLT,MELBOURNE CNTR,126500,FSS
YMLT,TWR,118700,TWR
YMMB,ATIS,120900,ATIS
YMMB,CTAF,118100,CTAF
YMMB,GND,119900,GND
YMMB,MOORABBIN CNTR,120000,FSS
YMMB,TWR,118100,TWR
YMMI,CTAF,126800,CTAF
YMMI,MELBOURNE CNTR,118400,FSS
YMML,APP,132000,APP
YMML,ATIS,114100,ATIS
YMML,CLNC DEL,127200,CLD
YMML,DEP,118900,DEP
YMML,GND,121700,GND
YMML,TWR,120500,TWR
YMMN,CTAF,123900,CTAF
YMMN,MISC,113700,MISC
YMMN,MISC,119600,MISC
YMMN,MISC,122100,MISC
YMMU,BRISBANE  CNTR,128550,FSS
YMMU,CTAF,126700,CTAF
YMND,BRISBANE CNTR,125700,FSS
YMND,CTAF,122650,CTAF
YMNE,CTAF,126500,CTAF
YMNE,MELBOURNE CNTR,118950,FSS
YMNG,CTAF,121100,CTAF
YMNG,MELBOURNE CNTR,122400,FSS
YMNK,CTAF,125400,CTAF
YMNK,MISC,113700,MISC
YMNK,MISC,119600,MISC
YMNK,MISC,122100,MISC
YMNY,CTAF,125400,CTAF
YMNY,MISC,119600,MISC
YMNY,MISC,127100,MISC
YMOG,CTAF,126700,CTAF
YMOG,MELBOURNE CNTR,124800,FSS
YMOO,CTAF,126700,CTAF
YMOO,MISC,125400,MISC
YMOR,BRISBANE CNTR,127100,FSS
YMOR,CTAF/UNICOM,126700,CTAF
YMOU,CTAF,123400,CTAF
YMOU,MISC,117500,MISC
YMOU,MISC,122300,MISC
YMOU,MISC,122400,MISC
YMOU,MISC,125300,MISC
YMPA,CTAF,125900,CTAF
YMPA,MISC,118150,MISC
YMPC,CTAF,126200,CTAF
YMPC,MELBOURNE RADAR,135700,RDR
YMRB,BRISBANE CNTR,128550,FSS
YMRB,CTAF,126700,CTAF
YMRE,CTAF,126700,CTAF
YMRE,MISC,121200,MISC
YMRW,CTAF,126700,CTAF
YMRW,MISC,124800,MISC
YMRY,CTAF/UNICOM,126700,UNIC
YMRY,MELBOURNE CNTR,120750,FSS
YMTB,CTAF,122100,CTAF
YMTB,MISC,112200,MISC
YMTB,MISC,122300,MISC
YMTB,MISC,133050,MISC
YMTG,CTAF,126650,CTAF
YMTG,MELBOURNE CNTR,125800,FSS
YMTI,BRISBANE CNTR,125700,FSS
YMTI,CTAF,126700,CTAF
YMTO,BRISBANE CNTR,124100,FSS
YMTO,CTAF,126700,CTAF
YMUL,CTAF,119100,CTAF
YMUL,PERTH RADAR,135250,FSS
YMWA,CTAF,121200,CTAF
YMWA,MISC,124800,MISC
YMYB,BRISBANE CNTR,124600,FSS
YMYB,CTAF,126550,CTAF
YNAP,CTAF,121200,CTAF
YNAP,MISC,112200,MISC
YNAP,MISC,122300,MISC
YNAP,MISC,133050,MISC
YNAR,CTAF,126700,CTAF
YNAR,MELBOURNE CNTR,126000,FSS
YNBR,BRISBANE CNTR,127100,FSS
YNBR,CTAF,126700,CTAF
YNGU,BRISBANE CNTR,122600,FSS
YNGU,CTAF,126700,CTAF
YNHL,CTAF,126700,CTAF
YNHL,MELBOURNE CNTR,125800,FSS
YNRC,CTAF,126700,CTAF
YNRC,MELBOURNE CNTR,125800,FSS
YNRM,CTAF,126700,CTAF
YNRM,MELBOURNE CNTR,123900,FSS
YNRV,CTAF,126700,CTAF
YNRV,MELBOURNE CNTR,133200,FSS
YNSM,CTAF,119823,CTAF
YNSM,MISC,122600,MISC
YNTN,BRISBANE CNTR,118600,FSS
YNTN,CTAF,126700,CTAF
YNUL,CTAF,126700,CTAF
YNUL,MISC,123400,MISC
YNUM,BRISBANE CNTR,122200,FSS
YNUM,CTAF,126700,CTAF
YNWN,CTAF,126700,CTAF
YNWN,MELBOURNE CNTR,123400,FSS
YNYN,CTAF,126700,CTAF
YNYN,MELBOURNE CNTR,120000,FSS
YOEN,BRISBANE CNTR,124100,FSS
YOEN,KAKADU AREA,126700,CTAF
YOLA,CTAF,126700,CTAF
YOLA,MISC,123000,MISC
YOLA,MISC,125800,MISC
YOLD,CTAF,126700,CTAF
YOLD,MELBOURNE CNTR,122000,FSS
YOLW,CTAF,120100,CTAF
YOLW,MISC,122400,MISC
YOOD,CTAF,126700,CTAF
YOOD,MISC,120600,MISC
YOOD,MISC,120700,MISC
YOOM,CTAF,126700,CTAF
YOOM,MELBOURNE CNTR,119500,FSS
YORB,CTAF,126700,CTAF
YORB,MISC,121300,MISC
YORB,MISC,124000,MISC
YORG,CTAF,119000,CTAF
YORG,MELBOURNE CNTR,135250,FSS
YPAD,APPROACH (EAST),118200,APP/DEP
YPAD,APPROACH (WEST),124200,APP/DEP
YPAD,ATIS,116400,ATIS
YPAD,CLNC DEL,126100,CLD
YPAD,GND,121700,GND
YPAD,TWR,120500,TWR
YPAG,CTAF,126700,CTAF
YPAG,MELBOURNE CNTR,123900,FSS
YPAM,BRISBANE CNTR,120550,FSS
YPAM,CTAF,126700,CTAF
YPAM,TOWNSVILLE APP,126800,APP
YPAY,CTAF,125400,CTAF
YPAY,MISC,120600,MISC
YPAY,MISC,120700,MISC
YPBO,CTAF,126700,CTAF
YPBO,MELBOURNE CNTR,125700,FSS
YPCC,BRISBANE FIS,347600,FSS
YPCC,CTAF,118100,CTAF
YPCE,CTAF,120600,CTAF
YPCE,MISC,120200,MISC
YPCE,MISC,122100,MISC
YPCE,MISC,124950,MISC
YPDN,APP,125200,A/D
YPDN,ATIS,112600,ATIS
YPDN,BRISBANE CNTR,118150,ARTC
YPDN,CLNC DEL,126800,CLD
YPDN,DEP,123000,DEP
YPDN,GND,121800,GND
YPDN,RAAF AIR OPS,897400,MISC
YPDN,TWR,133100,TWR
YPEA,APP,130200,APP
YPEA,ATIS,34000,ATIS
YPEA,CLNC DEL,134100,CLD
YPEA,CTAF,118300,CTAF
YPEA,DEP,135900,DEP
YPEA,GND,127250,GND
YPEA,MELBOURNE CNTR,125200,ACC
YPEA,PERTH APP,123600,DIR
YPEA,PERTH DEP,118700,A/D
YPEA,TWR,118300,TWR
YPEC,CTAF,126000,CTAF
YPEC,MISC,125700,MISC
YPED,ADELAIDE APP,128600,APP
YPED,ATIS,31630,ATIS
YPED,CTAF,118300,CTAF
YPED,FLIGHTWATCH,128600,FSS
YPED,GND,134100,GND
YPED,TWR,118300,TWR
YPFT,CTAF,118100,CTAF
YPFT,MISC,118800,MISC
YPGV,BRISBANE CNTR,125000,FSS
YPGV,CTAF,127800,CTAF
YPIR,CTAF,126700,CTAF
YPIR,MELBOURNE CNTR,123900,FSS
YPJT,ATIS,120900,ATIS
YPJT,CLNC DEL,132950,CLD
YPJT,CTAF,118100,CTAF
YPJT,GND,124300,GND
YPJT,RADAR,135250,FSS
YPJT,TWR,118100,TWR
YPKA,CTAF,127350,CTAF
YPKA,MELBOURNE CNTR,122400,FSS
YPKG,CTAF,126600,CTAF
YPKG,MELBOURNE CNTR,122100,FSS
YPKG,UNICOM AIR BP,126600,UNIC
YPKL,CTAF,122424,CTAF
YPKL,MISC,113700,MISC
YPKL,MISC,120600,MISC
YPKL,MISC,135500,MISC
YPKS,CTAF,126700,CTAF
YPKS,MELBOURNE CNTR,135250,FSS
YPKT,BRISBANE CNTR,118150,FSS
YPKT,CTAF,126700,CTAF
YPKU,BRISBANE CNTR,122400,FSS
YPKU,CTAF,127000,CTAF
YPLC,CTAF,126700,CTAF
YPLC,MELBOURNE CNTR,125900,FSS
YPLM,APP,120500,APP
YPLM,CTAF,118300,CTAF
YPLM,GND,25930,GND
YPLM,MELBOURNE CNTR,125900,FSS
YPLM,TWR,25780,TWR
YPLU,CTAF,124300,CTAF
YPLU,MISC,123050,MISC
YPMP,BRISBANE CNTR,118200,FSS
YPMP,CTAF,126700,CTAF
YPMQ,BRISBANE CNTR,120550,FSS
YPMQ,CTAF,118100,CTAF
YPOD,CTAF,126700,CTAF
YPOD,MELBOURNE CNTR,125800,FSS
YPPD,CTAF,119900,CTAF
YPPD,MELBOURNE CNTR,118600,FSS
YPPF,ATIS,120900,ATIS
YPPF,CTAF,118700,CTAF
YPPF,PARAFIELD GND,119900,GND
YPPF,PARAFIELD TWR,118700,TWR
YPPF,PARAFIELD TWR,124600,TWR
YPPH,APP,123600,APP
YPPH,ATIS,123800,ATIS
YPPH,CLNC DEL,118550,CLD
YPPH,DEP,118700,DEP
YPPH,GND,121700,GND
YPPH,PERTH RADAR,135250,FSS
YPPH,RAAF AIR OPS,897400,OPS
YPPH,TWR,120500,TWR
YPTN,APP,120950,APP
YPTN,ATIS,112300,ATIS
YPTN,BRISBANE CNTR,122600,FSS
YPTN,CLNC DEL,128100,CLD
YPTN,CTAF,119700,CTAF
YPTN,GND,135850,GND
YPTN,TWR,119700,TWR
YPWR,CTAF,118300,CTAF
YPWR,GND,25930,GND
YPWR,MELBOURNE CNTR,122000,FSS
YPWR,TWR,25780,TWR
YPXM,CTAF,122800,CTAF
YPXM,RDO,347000,FSS
YQDI,BRISBANE CNTR,127100,FSS
YQDI,CTAF,127800,CTAF
YQLP,BRISBANE CNTR,118800,FSS
YQLP,CTAF,126700,CTAF
YQNS,CTAF,124200,CTAF
YQNS,MELBOURNE CENTER,123950,FIA
YRED,CTAF,127150,CTAF
YRED,MISC,122800,MISC
YRED,MISC,125700,MISC
YREN,CTAF,126700,CTAF
YREN,MELBOURNE CNTR,124300,FSS
YRLL,CTAF,122300,CTAF
YRLL,MISC,116900,MISC
YRLL,MISC,119600,MISC
YRLL,MISC,120700,MISC
YRMD,BRISBANE CNTR,123950,FSS
YRMD,CTAF,126700,CTAF
YRNG,BRISBANE CNTR,123400,FSS
YRNG,CTAF,126700,CTAF
YROI,CTAF,122300,CTAF
YROI,MISC,119800,MISC
YROI,MISC,122100,MISC
YROM,BRISBANE CNTR,126000,FSS
YROM,CTAF,126700,CTAF
YRSB,CTAF,126700,CTAF
YRSB,MISC,126800,MISC
YRTI,CTAF,126000,CTAF
YRTI,PERTH RADAR,135250,FSS
YRTP,CTAF,124800,CTAF
YRTP,MISC,126700,MISC
YRTP,MISC,126800,MISC
YSBK,ATIS,120900,ATIS
YSBK,CTAF,132800,CTAF
YSBK,GND,119900,GND
YSBK,SYDNEY CENTRE,124550,FSS
YSBK,TWR,132800,TWR
YSCB,APPROACH/DEPARTURE EAST OF R35,124500,APP/DEP EAST
YSCB,APPROACH/DEPARTURE WEST OF R35 (MELBOURNE CNTR),125900,APP/DEP WEST
YSCB,ATIS AH,116700,ATIS/VOR
YSCB,ATIS,127450,ATIS
YSCB,GND CLNC DEL,121700,GCCD
YSCB,TWR (CTAF AH),118700,TWR/CTAF
YSCN,ATIS,125100,ATIS
YSCN,CTAF,120100,CTAF
YSCN,GND,121900,GND
YSCN,SYDNEY RADAR,124550,FSS
YSCN,TWR,120100,TWR
YSCO,BRISBANE CNTR,124800,FSS
YSCO,CTAF,128000,CTAF
YSCR,CTAF,119600,CTAF
YSCR,MISC,123400,MISC
YSDU,CTAF,134000,CTAF
YSDU,MELBOURNE CNTR,123900,FSS
YSEN,CTAF,119100,CTAF
YSEN,MISC,125300,MISC
YSEN,MISC,135250,MISC
YSGE,BRISBANE CNTR,118950,FSS
YSGE,CTAF,126700,CTAF
YSGR,CTAF,122600,CTAF
YSGR,MISC,122600,MISC
YSGW,CTAF,126700,CTAF
YSHG,CTAF,118600,CTAF
YSHG,MISC,122100,MISC
YSHK,CTAF/UNICOM,126700,CTAF
YSHK,MELBOURNE CNTR,122100,FSS
YSHT,CTAF/UNICOM,118800,UNIC
YSHT,MELBOURNE CNTR,122400,FSS
YSHW,CTAF,124550,CTAF
YSHW,MISC,119500,MISC
YSII,CTAF,124800,CTAF
YSII,MISC,126800,MISC
YSLK,CTAF,125800,CTAF
YSLK,MISC,120600,MISC
YSLK,MISC,124800,MISC
YSMI,CTAF,119100,CTAF
YSMI,MELBOURNE CNTR,122600,FSS
YSNB,BRISBANE CNTR,118150,FSS
YSNB,CTAF,126700,CTAF
YSNF,AUCKLAND RDO,346700,FSS
YSNF,CTAF,118100,CTAF
YSNW,APP,123500,APP
YSNW,ATIS,28040,ATIS
YSNW,CLNC DEL,128350,CLD
YSNW,CTAF,118850,CTAF
YSNW,GND,135850,GND
YSNW,MELBOURNE CNTR,121200,FSS
YSNW,TWR,118850,TWR
YSPE,BRISBANE CNTR,121200,FSS
YSPE,CTAF,126700,CTAF
YSPI,CTAF,122300,CTAF
YSPI,MISC,119800,MISC
YSPT,CTAF,119000,CTAF
YSPT,MISC,119500,MISC
YSRD,CTAF,126700,CTAF
YSRD,MISC,120600,MISC
YSRD,MISC,122100,MISC
YSRI,AMC OPS,34940,GCA
YSRI,AOCS HF NET,897400,SFA
YSRI,ATIS,34700,ATIS
YSRI,CTAF,135500,CTAF
