"icao_24bit_address","registration","manufacturer","model","aircraft_type","serial_number","description","airline","registered_at","registered_until","manufactured_at"
"14d6a6","RA-54950","Antonov","An-2R","AN2","1G187-59","L1P",NULL,NULL,NULL,NULL
"14d6be","RA-54974","Antonov","An-2R","AN2","1G191-24","L1P",NULL,NULL,NULL,NULL
"14d9d7","RA-55767","Antonov","An-2","AN2","1G50-20","L1P",NULL,NULL,NULL,NULL
"14dc2f","RA-56367","Antonov","An-2R","AN2","1G179-57","L1P",NULL,NULL,NULL,NULL
"14dc3b","RA-56379","Antonov","An-2R","AN2","1G180-09","L1P",NULL,NULL,NULL,NULL
"14dc3e","RA-56382","Antonov","An-2R","AN2","1G180-12","L1P",NULL,NULL,NULL,NULL
"14dc41","RA-56385","Antonov","An-2R","AN2","1G180-15","L1P",NULL,NULL,NULL,NULL
"14dc58","RA-56408","Antonov","An-2R","AN2","1G180-38","L1P",NULL,NULL,NULL,NULL
"14dc68","RA-56424","Antonov","An-2R","AN2","1G181-08","L1P",NULL,NULL,NULL,NULL
"14dc69","RA-56425","Antonov","An-2R","AN2","1G181-09","L1P",NULL,NULL,NULL,NULL
"14dc7d","RF-00486","Antonov","An-2R","AN2","1G181-29","L1P",NULL,NULL,NULL,NULL
"14dc81","RA-56449","Antonov","An-2R","AN2","1G181-33","L1P","FFA",NULL,NULL,NULL
"14dca5","RA-56485","Antonov","An-2R","AN2","1G182-42","L1P","FFA",NULL,NULL,NULL
"14dcb9","RA-56505","Antonov","An-2R","AN2","1G183-03","L1P",NULL,NULL,NULL,NULL
"14dcc1","RA-56513","Antonov","An-2R","AN2","1G183-11","L1P",NULL,NULL,NULL,NULL
"14dcc6","RA-56518","Antonov","An-2R","AN2","1G183-16","L1P",NULL,NULL,NULL,NULL
"14dcc8","RA-56520","Antonov","An-2R","AN2","1G183-18","L1P","FFA",NULL,NULL,NULL
"14dccd","RA-56525","Antonov","An-2R","AN2","1G183-25","L1P",NULL,NULL,NULL,NULL
"14dcd6","RA-56534","Antonov","An-2R","AN2","1G183-34","L1P",NULL,NULL,NULL,NULL
"14f105","RA-61701","Antonov","An-148-100V","A148","27015040001","L2J","SOV",NULL,NULL,NULL
"14f107","RA-61703","Antonov","An-148-100V","A148","27015040003","L2J","SOV",NULL,NULL,NULL
"14f109","RA-61705","Antonov","An-148-100V","A148","27015040005","L2J","SOV",NULL,NULL,NULL
"14f10a","RA-61706","Antonov","An-148-100V","A148","27015040006","L2J","SOV",NULL,NULL,NULL
"14f10b","RA-61707","Antonov","An-148-100E","A148","27015040007","L2J",NULL,NULL,NULL,NULL
"14f10d","RA-61709","Antonov","An-148-100E","A148","27015041009","L2J","AGU",NULL,NULL,NULL
"14f10e","RA-61710","Antonov","An-148-100E","A148","27015041010","L2J","AGU",NULL,NULL,NULL
"14f10f","RA-61711","Antonov","An-148-100E","A148","27015041011","L2J","AGU",NULL,NULL,NULL
"14f110","RA-61712","Antonov","An-148-100EA","A148","27015041012","L2J",NULL,NULL,NULL,NULL
"14f111","RA-61713","Antonov","An-148-100","A148","27015041013","L2J","AGU",NULL,NULL,NULL
"14f112","RA-61714","Antonov","An-148-100","A148","27015042014","L2J","AGU",NULL,NULL,NULL
"14f113","RA-61715","Antonov","An-148-100EM","A148","27015042015","L2J",NULL,NULL,NULL,NULL
"14f114","RA-61716","Antonov","An-148-100EA","A148","27015042016","L2J","RSD",NULL,NULL,NULL
"14f115","RA-61717","Antonov","An-148-100","A148","27015042017","L2J",NULL,NULL,NULL,NULL
"14f116","RA-61718","Antonov","An-148-100","A148","27015042018","L2J",NULL,NULL,NULL,NULL
"14f117","RA-61719","Antonov","An-148-100EA","A148","27015042019","L2J",NULL,NULL,NULL,NULL
"14f118","RA-61720","Antonov","An-148-100EA","A148","27015042020","L2J","RSD",NULL,NULL,NULL
"14f119","RA-61721","Antonov","An-148-100E","A148","27015042021","L2J",NULL,NULL,NULL,NULL
"14f11a","RA-61722","Antonov","An-148-100E","A148","27015042022","L2J",NULL,NULL,NULL,NULL
"14f11b","RA-61723","Antonov","An-148-100E","A148","27015042023","L2J",NULL,NULL,NULL,NULL
"14f11c","RA-61724","Antonov","An-148-100E","A148","27015042024","L2J",NULL,NULL,NULL,NULL
"14f11d","RA-61725","Antonov","An-148-100E","A148","27015042025","L2J",NULL,NULL,NULL,NULL
"14f11e","RA-61726","Antonov","An-148-100E","A148","27015042026","L2J",NULL,NULL,NULL,NULL
"14f11f","RA-61727","Antonov","An-148-100EA","A148","27015043029","L2J",NULL,NULL,NULL,NULL
"14f120","RA-61728","Antonov","An-148-100E","A148","27015042027","L2J",NULL,NULL,NULL,NULL
"14f121","RA-61729","Antonov","An-148-100E","A148","27015042028","L2J",NULL,NULL,NULL,NULL
"14f122","RA-61730","Antonov","An-148-100E","A148","27015042030","L2J",NULL,NULL,NULL,NULL
"14f3e6","RA-62438","Antonov","An-2","AN2","1G41-08","L1P","FFA",NULL,NULL,NULL
"14f43c","RA-62524","Antonov","An-2R","AN2","1G175-47","L1P",NULL,NULL,NULL,NULL
"14f449","RA-62537","Antonov","An-2","AN2","1G175-60","L1P",NULL,NULL,NULL,NULL
"14f471","RA-62577","Antonov","An-2","AN2","1G176-46","L1P",NULL,NULL,NULL,NULL
"14f475","RA-62581","Antonov","An-2","AN2","1G176-50","L1P",NULL,NULL,NULL,NULL
"14f478","RA-62584","Antonov","An-2","AN2","1G176-53","L1P",NULL,NULL,NULL,NULL
"14f47d","RA-62589","Antonov","An-2","AN2","1G176-58","L1P","RKA",NULL,NULL,NULL
"14f482","RA-62594","Antonov","An-2R","AN2","1G177-41","L1P",NULL,NULL,NULL,NULL
"14f492","RA-62610","Antonov","An-2R","AN2","1G177-51","L1P",NULL,NULL,NULL,NULL
"14f4bb","RA-62651","Antonov","An-2R","AN2","1G178-43","L1P",NULL,NULL,NULL,NULL
"14f4cb","RA-62667","Antonov","An-2R","AN2","1G178-59","L1P","FFA",NULL,NULL,NULL
"14f4d8","RA-62680","Antonov","An-2R","AN2","1G179-10","L1P",NULL,NULL,NULL,NULL
"14f54b","RA-62795","Antonov","An-2","AN2","1G36-04","L1P","DRU",NULL,NULL,NULL
"1509c5","RA-68037","Antonov","An-2R","AN2","1G193-09","L1P",NULL,NULL,NULL,NULL
"1509cb","RA-68043","Antonov","An-2R","AN2","1G193-15","L1P",NULL,NULL,NULL,NULL
"1509d7","RA-68055","Antonov","An-2R","AN2","1G193-27","L1P",NULL,NULL,NULL,NULL
"1509d9","RA-68057","Antonov","An-2R","AN2","1G193-29","L1P",NULL,NULL,NULL,NULL
"1509e8","RA-68072","Antonov","An-2R","AN2","1G193-42","L1P",NULL,NULL,NULL,NULL
